GEO_ID,NAME,NAICS,NAICS_LABEL,EAGE,EAGE_LABEL,YEAR,FIRM,ESTAB,EMP,ESTABS_ENTRY,ESTABS_ENTRY_RATE,ESTABS_EXIT,ESTABS_EXIT_RATE,NET_JOB_CREATION,NET_JOB_CREATION_RATE,REALLOCATION_RATE,FIRMDEATH_FIRMS,FIRMDEATH_ESTABS,FIRMDEATH_EMP
0100000US,United States,31-33,Manufacturing,40,3 years,2009,11739,12576,231844,266,1.964,2199,16.238,-44832,-17.635,17.724,1597,1608,13074
0100000US,United States,31-33,Manufacturing,40,3 years,2010,9628,10136,170600,390,3.588,1855,17.068,-18360,-10.212,21.757,1342,1344,8532
0100000US,United States,31-33,Manufacturing,40,3 years,2011,9166,9677,170008,409,4.03,1354,13.341,-5830,-3.371,27.905,1005,1007,5893
0100000US,United States,31-33,Manufacturing,40,3 years,2012,8036,8626,175850,294,3.267,1038,11.536,393,0.224,28.969,783,784,9048
0100000US,United States,31-33,Manufacturing,40,3 years,2013,7324,7825,157546,205,2.495,987,12.013,-1834,-1.158,29.084,726,730,5685
0100000US,United States,31-33,Manufacturing,40,3 years,2014,8249,8653,160338,246,2.714,1067,11.772,-2274,-1.408,29.385,839,839,6115
0100000US,United States,31-33,Manufacturing,40,3 years,2015,8529,8847,165523,244,2.637,1058,11.433,2835,1.729,27.757,817,820,6064
0100000US,United States,31-33,Manufacturing,40,3 years,2016,8367,8688,156891,212,2.321,1106,12.107,-1939,-1.228,27.308,869,872,6157
0100000US,United States,31-33,Manufacturing,40,3 years,2017,8931,9490,191357,228,2.289,1171,11.755,1746,0.917,28.264,917,924,7073
0100000US,United States,31-33,Manufacturing,40,3 years,2018,9280,9932,190102,257,2.48,1120,10.807,1946,1.029,26.741,937,947,5462
0100000US,United States,31-33,Manufacturing,50,4 years,1978,0,0,0,0,null,0,null,0,null,null,0,0,0
0100000US,United States,31-33,Manufacturing,50,4 years,1979,0,0,0,0,null,0,null,0,null,null,0,0,0
0100000US,United States,31-33,Manufacturing,50,4 years,1980,0,0,0,0,null,0,null,0,null,null,0,0,0
0100000US,United States,31-33,Manufacturing,50,4 years,1981,17036,18459,652877,977,5.129,2157,11.323,-36593,-5.451,24.188,1341,1351,12929
0100000US,United States,31-33,Manufacturing,50,4 years,1982,16488,17281,470465,509,2.798,2330,12.808,-34700,-7.115,26.519,1674,1675,15026
0100000US,United States,31-33,Manufacturing,50,4 years,1983,14163,14933,401813,384,2.434,2069,13.115,-46665,-10.971,24.497,1474,1478,15483
0100000US,United States,31-33,Manufacturing,50,4 years,1984,14653,15505,513220,402,2.466,1996,12.244,21978,4.38,27.75,1491,1496,12501
0100000US,United States,31-33,Manufacturing,50,4 years,1985,16822,17765,606329,481,2.586,2157,11.595,-9990,-1.634,27.371,1625,1625,19423
0100000US,United States,31-33,Manufacturing,50,4 years,1986,13488,14255,481567,315,2.091,1939,12.869,-25341,-5.128,24.391,1439,1443,16727
0100000US,United States,31-33,Manufacturing,50,4 years,1987,13427,14098,415158,342,2.288,2044,13.673,-21689,-5.093,25.511,1527,1531,17834
0100000US,United States,31-33,Manufacturing,50,4 years,1988,13799,14707,487561,350,2.257,1946,12.551,-13676,-2.767,26.155,1446,1454,16889
0100000US,United States,31-33,Manufacturing,50,4 years,1989,18094,19181,631562,466,2.312,2411,11.963,-18503,-2.886,25.454,1835,1854,21519
0100000US,United States,31-33,Manufacturing,50,4 years,1990,16966,17964,676586,423,2.244,2200,11.67,-32244,-4.658,19.333,1720,1726,19105
0100000US,United States,31-33,Manufacturing,50,4 years,1991,16313,17190,506043,416,2.292,2343,12.907,-49859,-9.392,19.67,1801,1803,20861
0100000US,United States,31-33,Manufacturing,50,4 years,1992,16265,17551,610261,387,2.08,2498,13.425,-25097,-4.03,21.225,1837,1846,19335
0100000US,United States,31-33,Manufacturing,50,4 years,1993,15988,16864,505325,432,2.444,2060,11.653,-11478,-2.245,23.957,1552,1561,16870
0100000US,United States,31-33,Manufacturing,50,4 years,1994,14823,15594,436221,390,2.379,1984,12.104,-16109,-3.627,26.208,1509,1509,16475
0100000US,United States,31-33,Manufacturing,50,4 years,1995,13703,14372,386968,316,2.094,1748,11.585,10404,2.723,25.184,1372,1372,12883
0100000US,United States,31-33,Manufacturing,50,4 years,1996,13422,13914,446235,298,2.037,1724,11.786,-33260,-7.186,19.207,1352,1361,15886
0100000US,United States,31-33,Manufacturing,50,4 years,1997,13664,14229,409057,314,2.095,1837,12.254,-8096,-1.96,25.996,1467,1470,17368
0100000US,United States,31-33,Manufacturing,50,4 years,1998,14290,14906,452751,310,1.98,1810,11.561,-7411,-1.623,23.985,1358,1359,13985
0100000US,United States,31-33,Manufacturing,50,4 years,1999,14095,14704,431983,325,2.098,1899,12.259,-19933,-4.51,23.022,1420,1426,13500
0100000US,United States,31-33,Manufacturing,50,4 years,2000,13412,14019,369044,322,2.185,1755,11.91,-14694,-3.903,26.289,1316,1318,13235
0100000US,United States,31-33,Manufacturing,50,4 years,2001,13704,14374,410842,392,2.598,1822,12.075,-23281,-5.515,22.32,1371,1374,16983
0100000US,United States,31-33,Manufacturing,50,4 years,2002,13150,13917,381854,394,2.68,1964,13.359,-68562,-16.477,17.549,1444,1452,18328
0100000US,United States,31-33,Manufacturing,50,4 years,2003,11245,12005,322761,313,2.472,1630,12.872,-18320,-5.522,24.051,1204,1206,11653
0100000US,United States,31-33,Manufacturing,50,4 years,2004,10901,11749,332455,347,2.81,1547,12.527,-14614,-4.3,21.279,1160,1163,10790
0100000US,United States,31-33,Manufacturing,50,4 years,2005,10166,10972,298691,335,2.918,1348,11.744,-7642,-2.526,24.565,994,996,7970
0100000US,United States,31-33,Manufacturing,50,4 years,2006,10680,11360,336638,289,2.422,1434,12.018,-9342,-2.738,22.649,1116,1120,10889
0100000US,United States,31-33,Manufacturing,50,4 years,2007,9770,10312,242315,265,2.453,1250,11.569,-18419,-7.328,24.102,935,936,10623
0100000US,United States,31-33,Manufacturing,50,4 years,2008,9593,10136,245180,201,1.878,1330,12.429,-9046,-3.622,23.565,1041,1042,9789
0100000US,United States,31-33,Manufacturing,50,4 years,2009,9476,10007,205308,211,1.974,1575,14.735,-35178,-15.778,16.484,1137,1141,9546
0100000US,United States,31-33,Manufacturing,50,4 years,2010,10417,11164,208862,342,2.879,1774,14.933,-23445,-10.631,22.219,1239,1241,8912
0100000US,United States,31-33,Manufacturing,50,4 years,2011,8819,9284,173797,371,3.812,1269,13.038,1539,0.889,27.201,958,958,5672
0100000US,United States,31-33,Manufacturing,50,4 years,2012,8554,9027,177521,326,3.491,950,10.172,7448,4.285,23.47,704,705,5131
0100000US,United States,31-33,Manufacturing,50,4 years,2013,7235,7797,176376,214,2.631,888,10.917,1621,0.924,25.063,643,645,5263
0100000US,United States,31-33,Manufacturing,50,4 years,2014,6844,7322,162514,191,2.511,761,10.004,5363,3.354,23.805,578,580,5110
0100000US,United States,31-33,Manufacturing,50,4 years,2015,7632,8007,162024,201,2.406,893,10.691,1336,0.828,24.766,704,705,5531
0100000US,United States,31-33,Manufacturing,50,4 years,2016,7898,8198,163801,219,2.564,906,10.607,-2965,-1.793,25.212,715,716,4511
0100000US,United States,31-33,Manufacturing,50,4 years,2017,7738,8045,157918,217,2.594,858,10.256,823,0.523,26.201,680,681,5348
0100000US,United States,31-33,Manufacturing,50,4 years,2018,8266,8801,194444,209,2.287,885,9.684,-1734,-0.887,25.532,754,755,4873
0100000US,United States,31-33,Manufacturing,60,5 years,1978,0,0,0,0,null,0,null,0,null,null,0,0,0
0100000US,United States,31-33,Manufacturing,60,5 years,1979,0,0,0,0,null,0,null,0,null,null,0,0,0
0100000US,United States,31-33,Manufacturing,60,5 years,1980,0,0,0,0,null,0,null,0,null,null,0,0,0
0100000US,United States,31-33,Manufacturing,60,5 years,1981,0,0,0,0,null,0,null,0,null,null,0,0,0
0100000US,United States,31-33,Manufacturing,60,5 years,1982,15741,17040,612218,493,2.755,2196,12.274,-45489,-7.157,23.08,1445,1453,14173
0100000US,United States,31-33,Manufacturing,60,5 years,1983,15034,15743,441141,377,2.283,1916,11.603,-31773,-6.958,28.572,1359,1364,14400
0100000US,United States,31-33,Manufacturing,60,5 years,1984,12987,13693,424068,319,2.231,1534,10.727,21453,5.192,25.418,1115,1115,9964
0100000US,United States,31-33,Manufacturing,60,5 years,1985,13431,14187,500595,375,2.525,1702,11.461,-12966,-2.558,25.655,1268,1274,14166
0100000US,United States,31-33,Manufacturing,60,5 years,1986,15260,16080,564360,319,1.89,1924,11.396,-30640,-5.283,23.109,1398,1406,19195
0100000US,United States,31-33,Manufacturing,60,5 years,1987,12262,12936,463021,314,2.309,1643,12.08,-21345,-4.507,23.418,1155,1163,14161
0100000US,United States,31-33,Manufacturing,60,5 years,1988,12424,13042,416890,329,2.415,1486,10.91,-8711,-2.068,28.108,1110,1111,15605
0100000US,United States,31-33,Manufacturing,60,5 years,1989,12543,13359,480972,291,2.072,1667,11.867,-4265,-0.883,26.596,1201,1202,13586
0100000US,United States,31-33,Manufacturing,60,5 years,1990,16484,17493,613137,373,2.035,2053,11.198,-20157,-3.235,21.807,1548,1557,15793
0100000US,United States,31-33,Manufacturing,60,5 years,1991,15893,16810,621237,338,1.918,1954,11.091,-61217,-9.394,15.801,1475,1480,23855
0100000US,United States,31-33,Manufacturing,60,5 years,1992,14655,15451,491748,335,2.062,1929,11.872,-17436,-3.485,21.404,1459,1461,13552
0100000US,United States,31-33,Manufacturing,60,5 years,1993,14999,16173,592704,370,2.189,1832,10.838,-17494,-2.908,21.137,1336,1357,13096
0100000US,United States,31-33,Manufacturing,60,5 years,1994,14701,15505,492428,348,2.152,1684,10.412,-10549,-2.119,23.103,1282,1286,14019
0100000US,United States,31-33,Manufacturing,60,5 years,1995,13674,14374,445652,329,2.198,1523,10.173,10408,2.364,23.038,1182,1184,11190
0100000US,United States,31-33,Manufacturing,60,5 years,1996,12646,13263,372998,286,2.064,1471,10.617,-11813,-3.116,23.144,1149,1151,12916
0100000US,United States,31-33,Manufacturing,60,5 years,1997,12424,12856,447220,251,1.87,1385,10.318,-3071,-0.684,23.515,1071,1078,12544
0100000US,United States,31-33,Manufacturing,60,5 years,1998,12596,13117,394782,256,1.872,1370,10.019,-14901,-3.706,22.979,1030,1031,10225
0100000US,United States,31-33,Manufacturing,60,5 years,1999,13032,13633,437457,318,2.229,1580,11.077,-17603,-3.946,20.864,1181,1181,12416
0100000US,United States,31-33,Manufacturing,60,5 years,2000,12760,13318,411083,268,1.915,1622,11.59,-17792,-4.241,23.139,1170,1176,12822
0100000US,United States,31-33,Manufacturing,60,5 years,2001,12425,12984,341737,323,2.375,1559,11.462,-30879,-8.642,20.528,1161,1162,13026
0100000US,United States,31-33,Manufacturing,60,5 years,2002,12695,13264,368150,348,2.477,1918,13.652,-51624,-13.109,19.172,1376,1385,19961
0100000US,United States,31-33,Manufacturing,60,5 years,2003,11931,12636,358456,297,2.237,1579,11.893,-23914,-6.454,20.377,1191,1195,10784
0100000US,United States,31-33,Manufacturing,60,5 years,2004,10249,10948,310253,253,2.2,1355,11.784,-12534,-3.96,20.266,1003,1006,8964
0100000US,United States,31-33,Manufacturing,60,5 years,2005,9917,10700,322508,301,2.696,1229,11.009,-7830,-2.398,22.024,888,892,7355
0100000US,United States,31-33,Manufacturing,60,5 years,2006,9286,10009,293943,297,2.832,1253,11.948,-2341,-0.793,24.63,957,963,9691
0100000US,United States,31-33,Manufacturing,60,5 years,2007,10116,10779,328554,238,2.127,1056,9.439,-7817,-2.353,22.288,760,763,7129
0100000US,United States,31-33,Manufacturing,60,5 years,2008,8664,9121,227434,139,1.45,1074,11.201,-10346,-4.447,20.034,819,819,7318
0100000US,United States,31-33,Manufacturing,60,5 years,2009,8631,9113,209957,177,1.834,1257,13.022,-34116,-15.035,15.544,929,930,7769
0100000US,United States,31-33,Manufacturing,60,5 years,2010,8553,9040,184875,239,2.502,1267,13.261,-19096,-9.82,18.133,902,905,6922
0100000US,United States,31-33,Manufacturing,60,5 years,2011,9675,10360,211493,355,3.292,1201,11.138,1386,0.657,25.126,872,876,6336
0100000US,United States,31-33,Manufacturing,60,5 years,2012,8471,8884,181642,304,3.307,921,10.019,4589,2.559,24.422,663,667,5019
0100000US,United States,31-33,Manufacturing,60,5 years,2013,7853,8285,175559,245,2.853,848,9.876,206,0.117,25.012,618,619,4310
0100000US,United States,31-33,Manufacturing,60,5 years,2014,6832,7353,179410,182,2.392,694,9.121,1907,1.068,22.037,496,497,3952
0100000US,United States,31-33,Manufacturing,60,5 years,2015,6326,6772,160216,159,2.257,706,10.021,-2010,-1.247,22.288,543,544,4193
0100000US,United States,31-33,Manufacturing,60,5 years,2016,7155,7505,162524,203,2.617,706,9.102,773,0.477,24.811,564,564,5166
0100000US,United States,31-33,Manufacturing,60,5 years,2017,7317,7591,162301,184,2.324,837,10.572,-2767,-1.69,27.594,634,639,7412
0100000US,United States,31-33,Manufacturing,60,5 years,2018,7195,7480,158451,177,2.282,730,9.411,978,0.619,23.214,623,628,4823
0100000US,United States,31-33,Manufacturing,70,6-10 years,1978,0,0,0,0,null,0,null,0,null,null,0,0,0
0100000US,United States,31-33,Manufacturing,70,6-10 years,1979,0,0,0,0,null,0,null,0,null,null,0,0,0
0100000US,United States,31-33,Manufacturing,70,6-10 years,1980,0,0,0,0,null,0,null,0,null,null,0,0,0
0100000US,United States,31-33,Manufacturing,70,6-10 years,1981,0,0,0,0,null,0,null,0,null,null,0,0,0
0100000US,United States,31-33,Manufacturing,70,6-10 years,1982,0,0,0,0,null,0,null,0,null,null,0,0,0
0100000US,United States,31-33,Manufacturing,70,6-10 years,1983,14477,15624,536079,358,2.192,1772,10.851,-77271,-13.454,17.488,1197,1202,17940
0100000US,United States,31-33,Manufacturing,70,6-10 years,1984,26971,29032,1023191,678,2.247,2960,9.81,44079,4.402,23.642,2125,2130,19492
0100000US,United States,31-33,Manufacturing,70,6-10 years,1985,36531,39485,1394853,995,2.422,4183,10.183,-46497,-3.279,23.761,3037,3043,41079
0100000US,United States,31-33,Manufacturing,70,6-10 years,1986,45265,49274,1788539,913,1.777,5101,9.93,-86360,-4.717,22.134,3553,3567,39551
0100000US,United States,31-33,Manufacturing,70,6-10 years,1987,55249,60307,2256877,1233,1.962,6332,10.074,-106353,-4.604,21.324,4231,4258,48818
0100000US,United States,31-33,Manufacturing,70,6-10 years,1988,53211,57757,2228293,1190,1.99,5287,8.84,-55564,-2.462,23.65,3731,3745,49791
0100000US,United States,31-33,Manufacturing,70,6-10 years,1989,51385,55696,2212877,1009,1.745,5282,9.133,-25645,-1.152,23.446,3764,3775,47634
0100000US,United States,31-33,Manufacturing,70,6-10 years,1990,51371,55802,2209750,1088,1.885,4951,8.576,-103576,-4.578,18.356,3705,3732,45265
0100000US,United States,31-33,Manufacturing,70,6-10 years,1991,55990,60680,2228746,1078,1.71,5811,9.217,-188125,-8.099,16.269,4337,4348,68768
0100000US,United States,31-33,Manufacturing,70,6-10 years,1992,55464,60228,2309444,1039,1.658,5945,9.485,-87496,-3.717,19.689,4246,4261,43897
0100000US,United States,31-33,Manufacturing,70,6-10 years,1993,57190,62203,2338570,1178,1.831,5430,8.441,-57512,-2.431,19.967,4035,4059,41901
0100000US,United States,31-33,Manufacturing,70,6-10 years,1994,59107,64777,2543842,1155,1.725,5543,8.277,-35471,-1.385,20.547,4143,4174,46893
0100000US,United States,31-33,Manufacturing,70,6-10 years,1995,60391,66242,2659242,1164,1.703,5403,7.904,22645,0.855,20.463,4025,4045,42403
0100000US,United States,31-33,Manufacturing,70,6-10 years,1996,58027,63742,2488881,1118,1.698,5336,8.103,-79272,-3.135,17.668,3973,4010,48588
0100000US,United States,31-33,Manufacturing,70,6-10 years,1997,55906,61054,2287663,1043,1.647,5592,8.83,-29780,-1.293,21.118,4019,4044,48965
0100000US,United States,31-33,Manufacturing,70,6-10 years,1998,54594,59303,2264906,1024,1.673,4863,7.943,-20874,-0.917,20.545,3467,3490,39728
0100000US,United States,31-33,Manufacturing,70,6-10 years,1999,52634,56667,2049107,979,1.669,4994,8.511,-74407,-3.566,18.165,3620,3636,42470
0100000US,United States,31-33,Manufacturing,70,6-10 years,2000,51053,54921,1958603,951,1.67,5019,8.812,-61522,-3.093,19.923,3599,3616,38128
0100000US,United States,31-33,Manufacturing,70,6-10 years,2001,50661,54321,1870590,1128,2.001,5226,9.271,-110279,-5.725,17.696,3778,3805,47139
0100000US,United States,31-33,Manufacturing,70,6-10 years,2002,50638,54238,1684546,1188,2.095,6147,10.838,-243298,-13.469,15.177,4363,4395,63828
0100000US,United States,31-33,Manufacturing,70,6-10 years,2003,49965,53585,1594737,1152,2.064,5585,10.009,-87229,-5.327,20.023,4033,4058,41126
0100000US,United States,31-33,Manufacturing,70,6-10 years,2004,49242,53056,1602936,1056,1.916,5151,9.348,-55478,-3.402,19.501,3797,3819,34039
0100000US,United States,31-33,Manufacturing,70,6-10 years,2005,46858,50764,1553319,1136,2.16,4798,9.123,-21422,-1.369,21.849,3500,3515,33038
0100000US,United States,31-33,Manufacturing,70,6-10 years,2006,44303,48397,1540282,1149,2.289,4734,9.432,-34149,-2.193,20.259,3576,3580,32793
0100000US,United States,31-33,Manufacturing,70,6-10 years,2007,42577,46962,1531948,983,2.025,4140,8.529,-36415,-2.35,19.24,2937,2952,25375
0100000US,United States,31-33,Manufacturing,70,6-10 years,2008,39777,44016,1447782,729,1.594,4142,9.059,-75080,-5.056,16.584,2927,2945,28356
0100000US,United States,31-33,Manufacturing,70,6-10 years,2009,36732,40482,1202100,710,1.675,4513,10.648,-171828,-13.343,12.29,3124,3141,27690
0100000US,United States,31-33,Manufacturing,70,6-10 years,2010,35279,38690,1067192,873,2.163,4219,10.453,-97256,-8.717,15.007,2890,2896,23572
0100000US,United States,31-33,Manufacturing,70,6-10 years,2011,34782,37970,1033885,1002,2.551,3619,9.214,11053,1.075,19.924,2593,2612,19435
0100000US,United States,31-33,Manufacturing,70,6-10 years,2012,36769,40053,1054851,1045,2.537,3332,8.088,13072,1.247,20.954,2284,2296,21934
0100000US,United States,31-33,Manufacturing,70,6-10 years,2013,35483,38540,987312,878,2.212,3191,8.038,4298,0.436,20.223,2283,2292,16849
0100000US,United States,31-33,Manufacturing,70,6-10 years,2014,35592,38622,962049,929,2.341,3054,7.696,-6001,-0.622,20.835,2187,2191,17612
0100000US,United States,31-33,Manufacturing,70,6-10 years,2015,34214,37289,960858,847,2.213,2817,7.36,8632,0.902,18.964,2089,2101,17046
0100000US,United States,31-33,Manufacturing,70,6-10 years,2016,32053,35039,901831,696,1.927,2838,7.859,-17471,-1.919,18.721,2144,2156,18167
0100000US,United States,31-33,Manufacturing,70,6-10 years,2017,29660,32306,849733,608,1.822,2741,8.213,-8956,-1.048,22.154,2029,2046,18282
0100000US,United States,31-33,Manufacturing,70,6-10 years,2018,28905,31363,835934,661,2.047,2526,7.822,6398,0.768,20.873,2078,2084,16345
0100000US,United States,31-33,Manufacturing,80,11-15 years,1978,0,0,0,0,null,0,null,0,null,null,0,0,0
0100000US,United States,31-33,Manufacturing,80,11-15 years,1979,0,0,0,0,null,0,null,0,null,null,0,0,0
0100000US,United States,31-33,Manufacturing,80,11-15 years,1980,0,0,0,0,null,0,null,0,null,null,0,0,0
0100000US,United States,31-33,Manufacturing,80,11-15 years,1981,0,0,0,0,null,0,null,0,null,null,0,0,0
0100000US,United States,31-33,Manufacturing,80,11-15 years,1982,0,0,0,0,null,0,null,0,null,null,0,0,0
0100000US,United States,31-33,Manufacturing,80,11-15 years,1983,0,0,0,0,null,0,null,0,null,null,0,0,0
0100000US,United States,31-33,Manufacturing,80,11-15 years,1984,0,0,0,0,null,0,null,0,null,null,0,0,0
