GEO_ID,NAME,GEO_ID_F,NAICS2017,INDGROUP,NAICS2017_F,NAICS2017_LABEL,SECTOR,SUBSECTOR,INDLEVEL,YEAR,RCPTOT,RCPTOT_S,PAYANN,PAYQTR1,EMP,EMPQ1PW,PAYANN_IMP,EMP_IMP
0100000US,United States,null,31214,3121,null,Distilleries,31,312,5,2018,13188232,0.9,790388,185001,12211,7747,40% to less than 50%,40% to less than 50%
0100000US,United States,null,31214,3121,null,Distilleries,31,312,5,2019,14235613,0.6,882326,207102,12993,8244,20% to less than 30%,40% to less than 50%
0100000US,United States,null,312140,3121,null,Distilleries,31,312,6,2018,13188232,0.9,790388,185001,12211,7747,40% to less than 50%,40% to less than 50%
0100000US,United States,null,312140,3121,null,Distilleries,31,312,6,2019,14235613,0.6,882326,207102,12993,8244,20% to less than 30%,40% to less than 50%
0100000US,United States,null,3122,3122,null,Tobacco manufacturing,31,312,4,2018,47246633,0.1,916969,279243,13239,10054,10% to less than 20%,10% to less than 20%
0100000US,United States,null,3122,3122,null,Tobacco manufacturing,31,312,4,2019,46302275,0.7,862323,271607,11938,8895,20% to less than 30%,20% to less than 30%
0100000US,United States,null,31223,3122,null,Tobacco manufacturing,31,312,5,2018,47246633,0.1,916969,279243,13239,10054,10% to less than 20%,10% to less than 20%
0100000US,United States,null,31223,3122,null,Tobacco manufacturing,31,312,5,2019,46302275,0.7,862323,271607,11938,8895,20% to less than 30%,20% to less than 30%
0100000US,United States,null,312230,3122,null,Tobacco manufacturing,31,312,6,2018,47246633,0.1,916969,279243,13239,10054,10% to less than 20%,10% to less than 20%
0100000US,United States,null,312230,3122,null,Tobacco manufacturing,31,312,6,2019,46302275,0.7,862323,271607,11938,8895,20% to less than 30%,20% to less than 30%
0100000US,United States,null,313,null,null,Textile mills,31,313,3,2018,27811403,0.4,4014071,1008058,90474,73081,20% to less than 30%,40% to less than 50%
0100000US,United States,null,313,null,null,Textile mills,31,313,3,2019,27062230,0.4,3933016,1000112,87668,71453,20% to less than 30%,40% to less than 50%
0100000US,United States,null,3131,3131,null,"Fiber, yarn, and thread mills",31,313,4,2018,6886303,0.5,806678,199283,20666,18364,20% to less than 30%,40% to less than 50%
0100000US,United States,null,3131,3131,null,"Fiber, yarn, and thread mills",31,313,4,2019,6440047,0.8,773541,192331,20232,18020,30% to less than 40%,40% to less than 50%
0100000US,United States,null,31311,3131,null,"Fiber, yarn, and thread mills",31,313,5,2018,6886303,0.5,806678,199283,20666,18364,20% to less than 30%,40% to less than 50%
0100000US,United States,null,31311,3131,null,"Fiber, yarn, and thread mills",31,313,5,2019,6440047,0.8,773541,192331,20232,18020,30% to less than 40%,40% to less than 50%
0100000US,United States,null,313110,3131,null,"Fiber, yarn, and thread mills",31,313,6,2018,6886303,0.5,806678,199283,20666,18364,20% to less than 30%,40% to less than 50%
0100000US,United States,null,313110,3131,null,"Fiber, yarn, and thread mills",31,313,6,2019,6440047,0.8,773541,192331,20232,18020,30% to less than 40%,40% to less than 50%
0100000US,United States,null,3132,3132,null,Fabric mills,31,313,4,2018,13296725,0.7,1985202,504674,43354,34460,20% to less than 30%,40% to less than 50%
0100000US,United States,null,3132,3132,null,Fabric mills,31,313,4,2019,13115864,0.4,1965689,504754,42378,33793,20% to less than 30%,40% to less than 50%
0100000US,United States,null,31321,3132,null,Broadwoven fabric mills,31,313,5,2018,3818540,0.7,647933,160088,15782,13389,30% to less than 40%,40% to less than 50%
0100000US,United States,null,31321,3132,null,Broadwoven fabric mills,31,313,5,2019,3697567,0.4,605410,155438,14514,12413,30% to less than 40%,50% to less than 60%
0100000US,United States,null,313210,3132,null,Broadwoven fabric mills,31,313,6,2018,3818540,0.7,647933,160088,15782,13389,30% to less than 40%,40% to less than 50%
0100000US,United States,null,313210,3132,null,Broadwoven fabric mills,31,313,6,2019,3697567,0.4,605410,155438,14514,12413,30% to less than 40%,50% to less than 60%
0100000US,United States,null,31322,3132,null,Narrow fabric mills and schiffli machine embroidery,31,313,5,2018,946351,1.2,203305,52030,4898,3881,0% to less than 10%,30% to less than 40%
0100000US,United States,null,31322,3132,null,Narrow fabric mills and schiffli machine embroidery,31,313,5,2019,972255,1.9,213180,53633,5044,4033,0% to less than 10%,30% to less than 40%
0100000US,United States,null,313220,3132,null,Narrow fabric mills and schiffli machine embroidery,31,313,6,2018,946351,1.2,203305,52030,4898,3881,0% to less than 10%,30% to less than 40%
0100000US,United States,null,313220,3132,null,Narrow fabric mills and schiffli machine embroidery,31,313,6,2019,972255,1.9,213180,53633,5044,4033,0% to less than 10%,30% to less than 40%
0100000US,United States,null,31323,3132,null,Nonwoven fabric mills,31,313,5,2018,7154664,1.3,871193,228769,16375,12099,20% to less than 30%,50% to less than 60%
0100000US,United States,null,31323,3132,null,Nonwoven fabric mills,31,313,5,2019,7162040,0.6,906072,233933,16972,12667,20% to less than 30%,40% to less than 50%
0100000US,United States,null,313230,3132,null,Nonwoven fabric mills,31,313,6,2018,7154664,1.3,871193,228769,16375,12099,20% to less than 30%,50% to less than 60%
0100000US,United States,null,313230,3132,null,Nonwoven fabric mills,31,313,6,2019,7162040,0.6,906072,233933,16972,12667,20% to less than 30%,40% to less than 50%
0100000US,United States,null,31324,3132,null,Knit fabric mills,31,313,5,2018,1377170,0.9,262772,63787,6299,5092,10% to less than 20%,20% to less than 30%
0100000US,United States,null,31324,3132,null,Knit fabric mills,31,313,5,2019,1284002,1.6,241028,61750,5849,4680,10% to less than 20%,40% to less than 50%
0100000US,United States,null,313240,3132,null,Knit fabric mills,31,313,6,2018,1377170,0.9,262772,63787,6299,5092,10% to less than 20%,20% to less than 30%
0100000US,United States,null,313240,3132,null,Knit fabric mills,31,313,6,2019,1284002,1.6,241028,61750,5849,4680,10% to less than 20%,40% to less than 50%
0100000US,United States,null,3133,3133,null,Textile and fabric finishing and fabric coating mills,31,313,4,2018,7628374,0.8,1222190,304101,26454,20257,20% to less than 30%,40% to less than 50%
0100000US,United States,null,3133,3133,null,Textile and fabric finishing and fabric coating mills,31,313,4,2019,7506319,0.9,1193785,303027,25058,19640,20% to less than 30%,40% to less than 50%
0100000US,United States,null,31331,3133,null,Textile and fabric finishing mills,31,313,5,2018,5059911,1,813647,205243,19478,15439,20% to less than 30%,50% to less than 60%
0100000US,United States,null,31331,3133,null,Textile and fabric finishing mills,31,313,5,2019,4981903,1,788371,198057,18368,14805,20% to less than 30%,50% to less than 60%
0100000US,United States,null,313310,3133,null,Textile and fabric finishing mills,31,313,6,2018,5059911,1,813647,205243,19478,15439,20% to less than 30%,50% to less than 60%
0100000US,United States,null,313310,3133,null,Textile and fabric finishing mills,31,313,6,2019,4981903,1,788371,198057,18368,14805,20% to less than 30%,50% to less than 60%
0100000US,United States,null,31332,3133,null,Fabric coating mills,31,313,5,2018,2568463,1.2,408544,98858,6977,4818,10% to less than 20%,30% to less than 40%
0100000US,United States,null,31332,3133,null,Fabric coating mills,31,313,5,2019,2524416,1.8,405415,104970,6689,4836,10% to less than 20%,30% to less than 40%
0100000US,United States,null,313320,3133,null,Fabric coating mills,31,313,6,2018,2568463,1.2,408544,98858,6977,4818,10% to less than 20%,30% to less than 40%
0100000US,United States,null,313320,3133,null,Fabric coating mills,31,313,6,2019,2524416,1.8,405415,104970,6689,4836,10% to less than 20%,30% to less than 40%
0100000US,United States,null,314,null,null,Textile product mills,31,314,3,2018,22658822,0.8,4036856,981942,102395,78787,10% to less than 20%,40% to less than 50%
0100000US,United States,null,314,null,null,Textile product mills,31,314,3,2019,22894642,0.6,4073977,988569,102880,78810,20% to less than 30%,40% to less than 50%
0100000US,United States,null,3141,3141,null,Textile furnishings mills,31,314,4,2018,12855628,0.7,1865915,464995,46934,36941,20% to less than 30%,30% to less than 40%
0100000US,United States,null,3141,3141,null,Textile furnishings mills,31,314,4,2019,12449799,0.7,1831799,458232,46157,36224,20% to less than 30%,40% to less than 50%
0100000US,United States,null,31411,3141,null,Carpet and rug mills,31,314,5,2018,9232905,0.6,1176617,294568,26538,21629,30% to less than 40%,30% to less than 40%
0100000US,United States,null,31411,3141,null,Carpet and rug mills,31,314,5,2019,8818740,0.8,1151350,293128,26002,21088,20% to less than 30%,40% to less than 50%
0100000US,United States,null,314110,3141,null,Carpet and rug mills,31,314,6,2018,9232905,0.6,1176617,294568,26538,21629,30% to less than 40%,30% to less than 40%
0100000US,United States,null,314110,3141,null,Carpet and rug mills,31,314,6,2019,8818740,0.8,1151350,293128,26002,21088,20% to less than 30%,40% to less than 50%
0100000US,United States,null,31412,3141,null,Curtain and linen mills,31,314,5,2018,3622723,1.7,689298,170427,20396,15312,10% to less than 20%,40% to less than 50%
0100000US,United States,null,31412,3141,null,Curtain and linen mills,31,314,5,2019,3631058,1.2,680449,165104,20154,15136,10% to less than 20%,50% to less than 60%
0100000US,United States,null,314120,3141,null,Curtain and linen mills,31,314,6,2018,3622723,1.7,689298,170427,20396,15312,10% to less than 20%,40% to less than 50%
0100000US,United States,null,314120,3141,null,Curtain and linen mills,31,314,6,2019,3631058,1.2,680449,165104,20154,15136,10% to less than 20%,50% to less than 60%
0100000US,United States,null,3149,3149,null,Other textile product mills,31,314,4,2018,9803194,1.7,2170941,516947,55461,41846,10% to less than 20%,50% to less than 60%
0100000US,United States,null,3149,3149,null,Other textile product mills,31,314,4,2019,10444843,0.9,2242178,530337,56724,42587,10% to less than 20%,40% to less than 50%
0100000US,United States,null,31491,3149,null,Textile bag and canvas mills,31,314,5,2018,3197758,4.9,787311,177523,19431,14169,0% to less than 10%,30% to less than 40%
0100000US,United States,null,31491,3149,null,Textile bag and canvas mills,31,314,5,2019,3840860,2.2,857794,199932,20565,14587,10% to less than 20%,40% to less than 50%
0100000US,United States,null,314910,3149,null,Textile bag and canvas mills,31,314,6,2018,3197758,4.9,787311,177523,19431,14169,0% to less than 10%,30% to less than 40%
0100000US,United States,null,314910,3149,null,Textile bag and canvas mills,31,314,6,2019,3840860,2.2,857794,199932,20565,14587,10% to less than 20%,40% to less than 50%
0100000US,United States,null,31499,3149,null,All other textile product mills,31,314,5,2018,6605435,0.7,1383629,339424,36029,27678,20% to less than 30%,50% to less than 60%
0100000US,United States,null,31499,3149,null,All other textile product mills,31,314,5,2019,6603983,0.7,1384384,330405,36158,28000,20% to less than 30%,50% to less than 60%
0100000US,United States,null,314994,3149,null,"Rope, cordage, twine, tire cord, and tire fabric mills",31,314,6,2018,1670285,0.2,289997,76897,5846,4448,40% to less than 50%,50% to less than 60%
0100000US,United States,null,314994,3149,null,"Rope, cordage, twine, tire cord, and tire fabric mills",31,314,6,2019,1716999,0.3,307407,72855,6058,4584,60% to less than 70%,60% to less than 70%
0100000US,United States,null,314999,3149,null,All other miscellaneous textile product mills,31,314,6,2018,4935150,0.9,1093633,262527,30183,23230,10% to less than 20%,50% to less than 60%
0100000US,United States,null,314999,3149,null,All other miscellaneous textile product mills,31,314,6,2019,4886984,0.9,1076977,257550,30100,23416,10% to less than 20%,50% to less than 60%
0100000US,United States,null,315,null,null,Apparel manufacturing,31,315,3,2018,9740308,1.5,2526751,610535,78525,63102,10% to less than 20%,60% to less than 70%
0100000US,United States,null,315,null,null,Apparel manufacturing,31,315,3,2019,9970683,1.9,2477637,612657,73739,59315,10% to less than 20%,60% to less than 70%
0100000US,United States,null,3151,3151,null,Apparel knitting mills,31,315,4,2018,1180860,1.2,314509,76306,10429,8515,20% to less than 30%,40% to less than 50%
0100000US,United States,null,3151,3151,null,Apparel knitting mills,31,315,4,2019,1091018,0.8,299361,73741,10032,8253,20% to less than 30%,60% to less than 70%
0100000US,United States,null,31511,3151,null,Hosiery and sock mills,31,315,5,2018,929643,0.5,249107,59687,8372,6799,20% to less than 30%,40% to less than 50%
0100000US,United States,null,31511,3151,null,Hosiery and sock mills,31,315,5,2019,859919,0.9,243608,60560,8254,6803,30% to less than 40%,60% to less than 70%
0100000US,United States,null,315110,3151,null,Hosiery and sock mills,31,315,6,2018,929643,0.5,249107,59687,8372,6799,20% to less than 30%,40% to less than 50%
0100000US,United States,null,315110,3151,null,Hosiery and sock mills,31,315,6,2019,859919,0.9,243608,60560,8254,6803,30% to less than 40%,60% to less than 70%
0100000US,United States,null,31519,3151,null,Other apparel knitting mills,31,315,5,2018,251217,5.2,65402,16619,2057,1716,10% to less than 20%,40% to less than 50%
0100000US,United States,null,31519,3151,null,Other apparel knitting mills,31,315,5,2019,231100,1.9,55752,13181,1778,1451,20% to less than 30%,70% to less than 80%
0100000US,United States,null,315190,3151,null,Other apparel knitting mills,31,315,6,2018,251217,5.2,65402,16619,2057,1716,10% to less than 20%,40% to less than 50%
0100000US,United States,null,315190,3151,null,Other apparel knitting mills,31,315,6,2019,231100,1.9,55752,13181,1778,1451,20% to less than 30%,70% to less than 80%
0100000US,United States,null,3152,3152,null,Cut and sew apparel manufacturing,31,315,4,2018,7493817,2,1970428,474078,60266,48636,10% to less than 20%,60% to less than 70%
0100000US,United States,null,3152,3152,null,Cut and sew apparel manufacturing,31,315,4,2019,7848193,2.3,1935046,482125,55824,45123,10% to less than 20%,50% to less than 60%
0100000US,United States,null,31521,3152,null,Cut and sew apparel contractors,31,315,5,2018,1930194,1.6,669030,157291,24191,21088,10% to less than 20%,70% to less than 80%
0100000US,United States,null,31521,3152,null,Cut and sew apparel contractors,31,315,5,2019,2148161,7.7,659483,160140,21357,18635,0% to less than 10%,50% to less than 60%
0100000US,United States,null,315210,3152,null,Cut and sew apparel contractors,31,315,6,2018,1930194,1.6,669030,157291,24191,21088,10% to less than 20%,70% to less than 80%
0100000US,United States,null,315210,3152,null,Cut and sew apparel contractors,31,315,6,2019,2148161,7.7,659483,160140,21357,18635,0% to less than 10%,50% to less than 60%
0100000US,United States,null,31522,3152,null,Men's and boys' cut and sew apparel manufacturing,31,315,5,2018,1556926,0.6,452657,109122,15425,12643,20% to less than 30%,50% to less than 60%
