,Job Posting ID,Job Posting Date,Job Title,Job Title Full,Job Title Additional Info,Job Position Type,Job Position Level,Years of Experience,Job Skills,Job Location,Minimum Pay,Maximum Pay,Pay Rate,Number of Applicants,Company Name,Company Industry,Company Size
110,2748317481,2017-01-13,Business Analyst,"Principal, Business Analyst",REMOTE - 96326,Full-time,Associate,4,"['database', 'sql']","Anchorage, AK",,,,,Altimeter Solutions,Government Relations,1-10 employees
111,2675370359,2017-01-13,Product Manager,"Lead Product Manager, Ml Credit",,Full-time,Mid-Senior level,7,"['ml', 'machine_learning']","Richmond, VA",,,,,Affirm,Financial Services,"1,001-5,000 employees"
112,2683712387,2017-01-13,Software Engineer,"Senior Software Engineer, Backend",,Full-time,Mid-Senior level,6,"['spark', 'nosql']","Detroit, MI",,,,,Affirm,Financial Services,"1,001-5,000 employees"
113,2686809403,2017-01-14,Ux Researcher,Senior Ux Researcher,,Full-time,Mid-Senior level,6,['go'],"Texas, United States",,,,1.0,Upwork,Internet,"501-1,000 employees"
114,2681704000,2017-01-14,Software Engineer,"Software Engineer, Foundation Platform",,Full-time,Entry level,2,"['backend', 'frontend', 'golang', 'kotlin', 'fullstack', 'aws', 'programming']",United States,,,,25.0,Brex,Financial Services,"501-1,000 employees"
115,2675048839,2017-01-14,Data Scientist,"Data Scientist, Experience Innovation",,Full-time,Mid-Senior level,8,"['database', 'cloud', 'hadoop', 'r', 't-sql', 'sas', 'redshift', 'tableau', 'snowflake', 'sql', 'ai', 'machine_learning', 'azure', 'spss', 'powerbi']","Maryland, United States",,,,4.0,Genesys,Computer Software,"1,001-5,000 employees"
116,2700061993,2017-01-14,Software Developer,Software Developer,,Full-time,Mid-Senior level,3,"['cloud', 'agile', 'python', 'php', 'devops', 'backend', 'shell', 'aws', 'mysql', 'etl', 'sql', 'bash', 'postgres', 'js']","Franklin, TN",,,,35.0,Quore,Hospitality,51-200 employees
117,2755159669,2017-01-14,Data Warehouse Engineer,Data Warehouse Engineer,,Full-time,Mid-Senior level,7,"['warehousing', 'database', 'etl']",Dallas-Fort Worth Metroplex,,,,15.0,CVS Health,"Health, Wellness & Fitness","10,001+ employees"
118,2681602252,2017-01-14,System Engineer,System Engineer Mid Level With Security Clearance,,Full-time,Entry level,2,[],"Springfield, VA",,,,,ClearanceJobs,Defense & Space,11-50 employees
119,2686096698,2017-01-14,Software Engineer,"Principal Software Engineer, Full Stack",,Full-time,Associate,3,"['cloud', 'java', 'sql', 'nosql', 'ai', 'machine_learning', 'scala']","Washington, DC",,,,1.0,Dataminr,Internet,"501-1,000 employees"
120,2687726591,2017-01-14,Software Engineer,Software Engineer,,Full-time,Entry level,2,"['javascript', 'asp.net', 'visual_basic', 'json', 'css', 'devops', 'c', 'ci/cd', 'aws', 'html', 'xml', 'sql']","Atlanta, GA",,,,8.0,Koch Industries,Oil & Energy,"10,001+ employees"
121,2726221675,2017-01-14,Quality Assurance Analyst,Remote Junior Quality Assurance Analyst,,Full-time,Entry level,1,"['agile', 'jira']","Huntington Beach, CA",,,,39.0,BeSmartee®,Information Technology & Services,51-200 employees
122,2673909086,2017-01-14,Software Engineer,"Software Engineer, Frontend",Design Systems,Full-time,Entry level,2,"['javascript', 'vue.js', 'css', 'html', 'js']",United States,,,,24.0,Blend,Computer Software,"1,001-5,000 employees"
123,2676005094,2017-01-15,Systems Analyst,Principal Business Systems Analyst,,Full-time,Mid-Senior level,7,"['oracle', 'cloud']",United States,,,,,Stripe,Internet,"1,001-5,000 employees"
124,2722864972,2017-01-15,Data Scientist,Data Scientist,Remote (3765),Full-time,Mid-Senior level,3,"['database', 'agile', 'python', 'r', 'programming', 'devops', 'spark', 'sas', 'aws', 'machine_learning', 'scala']","Madison, WI",,,,20.0,Flexion Inc.,Information Technology & Services,51-200 employees
125,2690937433,2017-01-15,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,4,"['cloud', 'aws', 'azure']","Las Vegas, NV",,,,,Toptal,Internet,"1,001-5,000 employees"
126,2555819526,2017-01-15,Business Analyst,Senior Business Analyst,,Full-time,Associate,4,"['microsoft', 'powerbi']","San Francisco, CA",,,,7.0,BPM LLP,Accounting,"501-1,000 employees"
127,2732749206,2017-01-15,Data Analyst,Sap Mdg Master Data Analyst,,Full-time,Associate,4,"['sap', 'database', 'warehousing']",United States,,,,18.0,Teleflex,Medical Device,"10,001+ employees"
128,2695655682,2017-01-15,Machine Learning Engineer,Machine Learning Engineer,,Full-time,Mid-Senior level,4,"['codebase', 'pyspark', 'python', 'ml', 'sql', 'pytorch', 'tensorflow', 'mlops', 'machine_learning']","New York, NY",,,,10.0,Jobot,Staffing & Recruiting,201-500 employees
129,2680547927,2017-01-15,Software Engineer,Senior Software Engineer,Ubuntu,Full-time,Associate,4,"['cloud', 'python', 'linux', 'server', 'c', 'ubuntu']","Spokane, WA",,,,,Canonical,Computer Software,"501-1,000 employees"
130,2689559917,2017-01-15,Software Engineer,Software Engineer,SaaS Management,Full-time,Entry level,2,"['graphql', 'datadog', 'python', 'docker', 'saas', 'redis', 'golang', 'go', 'postgres']","Connecticut, United States",,,,3.0,SailPoint,Computer Software,"1,001-5,000 employees"
131,2642449676,2017-01-15,Software Engineer,Principal Software Engineer,Ruby on Rails,Full-time,Mid-Senior level,6,"['graphql', 'scrum', 'redis', 'saas', 'cloud', 'javascript', 'ruby', 'agile', 'programming', 'postgresql', 'server']","Utah, United States",,,,,Blackbaud,Computer Software,"1,001-5,000 employees"
132,2676398213,2017-01-16,Software Engineer,"Software Engineer, Backend",,Full-time,Mid-Senior level,5,[],"Minneapolis, MN",,,,3.0,Affirm,Financial Services,"1,001-5,000 employees"
133,2434244727,2017-01-16,Software Engineer,"Senior Software Engineer, Mtp",,Full-time,Associate,4,"['cloud', 'saas', 'python', 'programming', 'linux']","Los Angeles, CA",,,,3.0,Netskope,Computer Software,"1,001-5,000 employees"
134,2639283712,2017-01-16,Data Engineer,Data Engineer,,Full-time,Entry level,2,"['scala', 'oracle', 'warehousing', 'git', 'scrum', 'ci/cd', 'java', 'power_bi', 'pyspark', 'agile', 'python', 'tableau', 'etl', 'mongo', 'cognos', 'hadoop', 'sql', 'nosql', 'bi', 'server', 'azure']","Chicago, IL",,,,7.0,84.51˚,Management Consulting,"1,001-5,000 employees"
135,2487495027,2017-01-16,Data Engineer,Aws Data Engineer,,Contract,Mid-Senior level,3,"['pandas', 'cloud', 'aws', 'python', 'programming']","Seattle, WA",,,,170.0,WideNet Consulting Group,Staffing & Recruiting,51-200 employees
136,2657218839,2017-01-16,Data Engineer,Senior Data Engineer,"Remote, Full-time",Contract,Mid-Senior level,4,"['cloud', 'aws', 'azure']","Gresham, OR",,,,,Toptal,Internet,"1,001-5,000 employees"
137,2689880895,2017-01-16,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,8,"['cloud', 'aws', 'azure']","Elgin, IL",,,,,Toptal,Internet,"1,001-5,000 employees"
138,2380396938,2017-01-16,Business Analyst,"Senior Business Analyst, Operations",,Full-time,Associate,3,"['python', 'r', 'sql']","Richmond, VA",,,,,Mission Lane,Financial Services,201-500 employees
139,2694762230,2017-01-16,Data Analyst,Data Analyst,,Full-time,Entry level,1,"['python', 'saas', 'sql', 'go']","New York, NY",,,,97.0,RippleMatch,Internet,51-200 employees
140,2742201499,2017-01-17,Software Development Engineer,"Senior Software Development Engineer, Developer Enablement",,Full-time,Mid-Senior level,5,"['cloud', 'agile', 'python', 'docker', 'gcp', 'redis', 'codebase', 'aws', 'mysql', 'sql', 'coding']",United States,,,,,Recharge Payments,Internet,201-500 employees
141,2744996631,2017-01-17,Software Development Engineer,Software Development Engineer,,Full-time,Mid-Senior level,6,"['cloud', 'agile', 'programming', 'devops', 'c', 'java', 'aws', 'c++']",United States,,,,15.0,Amazon Web Services (AWS),Information Technology & Services,"10,001+ employees"
142,2662803166,2017-01-17,Business Intelligence Analyst,Business Intelligence Analyst,- Pharma Analytics - (FULLY REMOTE),Full-time,Associate,2,"['database', 'server', 'microsoft', 'etl', 'sql', 'go', 'excel', 'ssis', 'vba', 'ssrs']","Alexandria, VA",,,,33.0,PRECISIONxtract,Pharmaceuticals,"501-1,000 employees"
143,2657222492,2017-01-17,Data Engineer,Senior Data Engineer,"Remote, Full-time",Contract,Mid-Senior level,2,"['cloud', 'aws', 'azure']","Miami-Dade County, FL",,,,,Toptal,Internet,"1,001-5,000 employees"
144,2679919688,2017-01-17,Data Engineer,Data Engineer,,Contract,Mid-Senior level,7,"['warehousing', 'gcp', 'aws', 'etl', 'sql', 'go', 'azure']","Boston, MA",,,,18.0,Onward Select,Staffing & Recruiting,51-200 employees
145,2675974313,2017-01-17,Software Engineer,Full Stack Software Engineer,,Full-time,Mid-Senior level,6,"['github', 'c++', 'json', 'css', 'javascript', 'html', 'mysql', 'agile', 'python', 'jira', 'nosql', 'c']","New York, NY",,,,6.0,"Staffing Opportunities Solutions, Inc.",Staffing & Recruiting,11-50 employees
146,2719325309,2017-01-17,Data Analyst,Data Analyst,,Full-time,Entry level,2,"['excel', 'slack', 'tableau', 'twilio', 'bi']","Newark, NJ",,,,,Gong,Computer Software,"501-1,000 employees"
147,2752465710,2017-01-17,User Experience Researcher,User Experience Researcher,,Full-time,Entry level,2,[],United States,,,,27.0,Medasource,Hospital & Health Care,"501-1,000 employees"
148,2677267183,2017-01-18,Developer,Sap Technical Developer And Integration Lead,,Full-time,Mid-Senior level,4,"['sap', 'cloud', 'programming']",Greater Chicago Area,,,,3.0,Clarkston Consulting,Management Consulting,201-500 employees
149,2690054893,2017-01-18,Software Engineer,Senior Software Engineer,,Full-time,Associate,3,"['database', 'agile', 'server', 'scrum', 'programming', 'c', 'oracle', 'microsoft', 'mysql', 'sql', 'js']",United States,,,,,Ivanti,Computer Software,"1,001-5,000 employees"
150,2424299768,2017-01-18,Software Engineer,"Senior Software Engineer, Data Security",,Full-time,Associate,2,"['ci/cd', 'c++', 'cloud', 'python', 'programming', 'docker', 'c']","San Diego, CA",,,,2.0,Netskope,Computer Software,"1,001-5,000 employees"
151,2673994709,2017-01-18,Software Engineer,"Software Engineer, Access Requests",,Full-time,Entry level,3,"['backend', 'cloud', 'saas', 'java', 'aws', 'agile', 'docker']",United States,,,,5.0,SailPoint,Computer Software,"1,001-5,000 employees"
152,2707290803,2017-01-18,Software Developer,Software Developer,,Full-time,Mid-Senior level,8,"['cloud', 'javascript', 'agile', 'jira', 'linux', 'server', 'scrum', 'oracle', 'java', 'xml', 'apache', 'coding']",United States,,,,1.0,Mythics Inc.,Information Technology & Services,201-500 employees
153,2749224825,2017-01-18,Business Analyst,Business Analyst,,Full-time,Mid-Senior level,7,['excel'],"Virginia, United States",,,,,Trimble Inc.,Information Technology & Services,"10,001+ employees"
154,2739250752,2017-01-18,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,4,['excel'],"Burbank, CA",,,,,Toptal,Internet,"1,001-5,000 employees"
155,2734849202,2017-01-18,Software Engineer,Senior Mobile And Front-End Software Engineer,,Full-time,Associate,4,"['graphql', 'python', 'frontend', 'css', 'ios', 'mongodb', 'backend', 'html', 'ai', 'coding', 'postgres']",Greater Minneapolis-St. Paul Area,,,,,HireVue,Computer Software,201-500 employees
156,2712137853,2017-01-18,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,3,"['database', 'cloud', 'agile', 'server', 'spark', 'github', 'oracle', 'ci/cd', 'aws', 'redshift', 'etl', 'sql', 'airflow']","Charlotte, NC",81000.0,143000.0,yr,12.0,Red Ventures,Internet,"1,001-5,000 employees"
157,2515347764,2017-01-19,Database Engineer,Senior Database Engineer,,Full-time,Mid-Senior level,4,"['linux/unix', 'bash', 'perl', 'database', 'javascript', 'ruby', 'python', 'programming', 'postgresql', 'sql', 'postgres']",Atlanta Metropolitan Area,,,,3.0,OneLogin,Information Technology & Services,201-500 employees
158,2650077842,2017-01-19,Software Engineer,Software Engineer,PHP Developer,Full-time,Mid-Senior level,5,"['cloud', 'agile/scrum', 'javascript', 'docker', 'git', 'scrum', 'frontend', 'json', 'css', 'php', 'mongodb', 'mssql', 'aws', 'html', 'mysql', 'postgresql', 'xml', 'coding']","Aliso Viejo, CA",,,,27.0,Ambry Genetics,Biotechnology,"501-1,000 employees"
159,2739163166,2017-01-19,Senior Analyst,"Senior Analyst, Digital Solutions",,Full-time,Associate,4,"['r', 'cloud', 'saas', 'css', 'javascript', 'html']",United States,,,,,Medallia,Computer Software,"1,001-5,000 employees"
160,2679588670,2017-01-19,Operations Manager,Operations Manager,,Full-time,Associate,3,[],"Pontiac, MI",,,,1.0,CVS Health,"Health, Wellness & Fitness","10,001+ employees"
161,2656608679,2017-01-19,Data Scientist,Data Scientist,"Remote, Full-time",Contract,Mid-Senior level,4,[],"Chula Vista, CA",,,,,Toptal,Internet,"1,001-5,000 employees"
162,2721740815,2017-01-19,Software Engineer,"Software Engineer, Items Server Foundation",,Full-time,Associate,4,"['database', 'backend', 'golang', 'mysql', 'terminal']","Chicago, IL",,,,3.0,Square,Internet,"1,001-5,000 employees"
163,2688402385,2017-01-19,Software Engineer,Senior Platform Software Engineer,,Full-time,Associate,3,"['python', 'frontend', 'css', 'mongodb', 'backend', 'html', 'ai', 'coding', 'postgres']","Austin, Texas Metropolitan Area",,,,,HireVue,Computer Software,201-500 employees
164,2738456878,2017-01-19,Data Scientist,Data Scientist Advisor,,Full-time,Entry level,1,"['python', 'hadoop', 'r', 'programming', 'spark', 'tableau', 'sql', 'machine_learning']","Philadelphia, PA",,,,,CVS Health,"Health, Wellness & Fitness","10,001+ employees"
165,2680941739,2017-01-20,Product Manager,Product Manager,,Full-time,Mid-Senior level,8,[],New York City Metropolitan Area,132000.0,146000.0,yr,72.0,Prestige Staffing,Staffing & Recruiting,51-200 employees
166,2727641397,2017-01-20,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,9,"['database', 'cloud', 'java', 'javascript', 'mysql', 'agile', 'postgresql', 'sql', 'nosql', 'mongodb']","Colorado, United States",,,,,Trimble Inc.,Information Technology & Services,"10,001+ employees"
167,2698190092,2017-01-20,Software Development Engineer,"Principal Software Development Engineer In Test, Data Engineering",,Full-time,Mid-Senior level,8,"['cloud', 'python', 'programming', 'no-sql', 'sql', 'docker', 'mongodb', 'postgres', 'go']","Colorado Springs, CO",,,,,Netskope,Computer Software,"1,001-5,000 employees"
168,2741246898,2017-01-20,Data Analyst,Clinical Data Analyst,,Full-time,Mid-Senior level,7,"['scrum', 'ai/ml', 'data_lakes', 'agile', 'coding', 'sql']",United States,,,,28.0,Anju Software,Computer Software,201-500 employees
169,2732462455,2017-01-20,Data Engineer,Senior Data Engineer,,Full-time,Mid-Senior level,5,"['database', 'ruby', 'node.js', 'saas', 'slack', 'looker', 'warehousing', 'redis', 'aws', 'redshift', 'etl', 'postgres']","Pittsburgh, PA",,,,,Aha!,Computer Software,51-200 employees
170,2706547648,2017-01-20,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,5,"['node.js', 'git', 'ci/cd', 'json', 'gitlab', 'mysql', 'linux', 'docker']",United States,,,,11.0,Confidential,2 school alumni,
171,2716930658,2017-01-20,Financial Analyst,Senior Financial Analyst,,Full-time,Associate,3,"['excel', 'tableau', 'sql']",United States,67000.0,83000.0,yr,21.0,,Consumer Electronics,"5,001-10,000 employees"
172,2716150102,2017-01-20,Data Scientist,Ecomm Data Scientist,,Full-time,Mid-Senior level,5,"['scala', 'java', 'aws', 'python', 'redshift', 'sql']",San Francisco Bay Area,,,,13.0,Intelletec,Staffing & Recruiting,11-50 employees
173,2689881677,2017-01-21,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,5,"['cloud', 'aws', 'azure']","Lakewood, NJ",,,,,Toptal,Internet,"1,001-5,000 employees"
174,2692444616,2017-01-21,Data Analyst,Senior Data Analyst,,Contract,Mid-Senior level,11,"['excel', 'database', 'macros', 'vba']","Des Moines, IA",,,,24.0,Aureon Consulting,Staffing & Recruiting,"501-1,000 employees"
175,2739245745,2017-01-21,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,5,['excel'],"Springfield, IL",,,,,Toptal,Internet,"1,001-5,000 employees"
176,2542314761,2017-01-21,Software Engineer,Senior Software Engineer,,Full-time,Associate,4,"['cloud', 'slack', 'github', 'java', 'aws', 'go', 'azure']",United States,,,,5.0,Bullhorn,Computer Software,"501-1,000 employees"
177,2739253077,2017-01-21,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,5,['excel'],"Tempe, AZ",,,,,Toptal,Internet,"1,001-5,000 employees"
178,2436011172,2017-01-21,Data Engineer,Data Engineer,,Full-time,Entry level,2,"['database', 'cloud', 'aws', 'programming', 'hadoop', 'docker', 'ai', 'machine_learning', 'spark']","Santa Clara, CA",,,,93.0,Tiger Analytics,Management Consulting,"501-1,000 employees"
179,2749917126,2017-01-21,Machine Learning Engineer,Senior Machine Learning Engineer,,Full-time,Mid-Senior level,6,"['cloud', 'aws', 'python', 'ml', 'pytorch', 'tensorflow', 'ai', 'machine_learning']",United States,,,,11.0,Lawrence Harvey,Staffing & Recruiting,51-200 employees
180,2686182047,2017-01-21,Business Analyst,Lead Salesforce Business Analyst,,Full-time,Mid-Senior level,8,"['database', 'backend', 'frontend', 'cloud', 'agile']","St Louis, MO",,,,8.0,"TechnoSmarts, Inc.",Staffing & Recruiting,11-50 employees
181,2737061649,2017-01-21,Software Engineer,"Senior Staff Software Engineer, Data Science",,Full-time,Mid-Senior level,4,"['agile', 'python', 'docker', 'programming', 'devops', 'backend', 'java', 'aws', 'mysql', 'etl', 'postgresql', 'ml', 'nosql', 'machine_learning', 'splunk', 'coding']","Richmond, VA",,,,,Mandiant,Computer & Network Security,"1,001-5,000 employees"
182,2737089643,2017-01-22,Software Engineer,Senior Software Engineer,,Full-time,Mid-Senior level,0,"['back-end', 'database', 'cloud', 'gcp', 'aws', 'mysql', 'coding', 'php', 'sql', 'nosql', 'mongodb', 'server']","Tamarac, FL",,,,7.0,CITY Furniture,Retail,"1,001-5,000 employees"
183,2679756197,2017-01-22,Data Engineer,Data Engineer,,Full-time,Mid-Senior level,9,"['github', 'saas', 'aws', 'agile', 'python', 'redshift', 'sql', 'server', 'devops', 'c']","Denver, CO",,,,2.0,Jobot,Staffing & Recruiting,201-500 employees
184,2681786037,2017-01-22,Software Engineer,Software Engineer,Customer Experience Services,Full-time,Mid-Senior level,4,"['git', 'agile/scrum', 'java', 'coding', 'postgresql', 'jira', 'sql', 'nosql', 'devops', 'bitbucket']",United States,57000.0,106000.0,yr,10.0,O'Reilly Auto Parts,Retail,"10,001+ employees"
