"Sale Key","City Key","Customer Key","Bill To Customer Key","Stock Item Key","Invoice Date Key","Delivery Date Key","Salesperson Key","WWI Invoice ID","Description","Package","Quantity","Unit Price","Tax Rate","Total Excluding Tax","Tax Amount","Profit","Total Including Tax","Total Dry Items","Total Chiller Items","Lineage Key"
60325,48937,0,0,89,"12/27/2013","12/28/2013",83,18575,"Furry gorilla with big eyes slippers (Black) M","Each",10,"32",15,"320","48","240","368",10,0,11
60327,89925,0,0,86,"12/27/2013","12/28/2013",93,18576,"Animal with big feet slippers (Brown) S","Each",7,"32",15,"224","33.6","168","257.6",7,0,11
60342,47741,0,0,211,"12/27/2013","12/28/2013",97,18580,"USB food flash drive - banana","Each",5,"32",15,"160","24","100","184",5,0,11
60347,72610,0,0,90,"12/27/2013","12/28/2013",97,18582,"Furry gorilla with big eyes slippers (Black) S","Each",10,"32",15,"320","48","240","368",10,0,11
60292,77092,0,0,99,"12/27/2013","12/28/2013",93,18565,"Dinosaur battery-powered slippers (Green) XL","Each",6,"32",15,"192","28.8","141","220.8",6,0,11
60500,41568,0,0,213,"12/30/2013","12/31/2013",94,18628,"USB food flash drive - pizza slice","Each",5,"32",15,"160","24","100","184",5,0,11
60856,72894,0,0,91,"12/31/2013","1/1/2014",97,18734,"Plush shark slippers (Gray) XL","Each",2,"32",15,"64","9.6","47","73.6",2,0,11
51685,72709,0,0,211,"11/5/2013","11/6/2013",39,15934,"USB food flash drive - banana","Each",8,"32",15,"256","38.4","160","294.4",8,0,11
54631,47855,0,0,209,"11/21/2013","11/22/2013",81,16815,"USB food flash drive - cookie","Each",8,"32",15,"256","38.4","160","294.4",8,0,11
54750,72709,0,0,97,"11/22/2013","11/23/2013",83,16855,"Ogre battery-powered slippers (Green) M","Each",8,"32",15,"256","38.4","192","294.4",8,0,11
55984,48763,0,0,207,"11/29/2013","11/30/2013",90,17236,"USB food flash drive - shrimp cocktail","Each",8,"32",15,"256","38.4","160","294.4",8,0,11
56577,77092,0,0,207,"12/3/2013","12/4/2013",19,17418,"USB food flash drive - shrimp cocktail","Each",8,"32",15,"256","38.4","160","294.4",8,0,11
56930,47134,0,0,215,"12/5/2013","12/6/2013",90,17527,"USB food flash drive - hamburger","Each",8,"32",15,"256","38.4","160","294.4",8,0,11
57287,48762,0,0,97,"12/7/2013","12/8/2013",83,17639,"Ogre battery-powered slippers (Green) M","Each",8,"32",15,"256","38.4","192","294.4",8,0,11
58856,72610,0,0,98,"12/19/2013","12/20/2013",81,18135,"Ogre battery-powered slippers (Green) S","Each",8,"32",15,"256","38.4","192","294.4",8,0,11
60324,48937,0,0,94,"12/27/2013","12/28/2013",83,18575,"Plush shark slippers (Gray) S","Each",8,"32",15,"256","38.4","192","294.4",8,0,11
60291,77092,0,0,206,"12/27/2013","12/28/2013",93,18565,"USB food flash drive - fortune cookie","Each",8,"32",15,"256","38.4","160","294.4",8,0,11
49370,48937,0,0,211,"10/22/2013","10/23/2013",83,15218,"USB food flash drive - banana","Each",1,"32",15,"32","4.8","20","36.8",1,0,11
51684,72709,0,0,83,"11/5/2013","11/6/2013",39,15934,"Animal with big feet slippers (Brown) XL","Each",1,"32",15,"32","4.8","23.5","36.8",1,0,11
53029,47741,0,0,99,"11/13/2013","11/14/2013",89,16326,"Dinosaur battery-powered slippers (Green) XL","Each",1,"32",15,"32","4.8","23.5","36.8",1,0,11
52838,48937,0,0,100,"11/13/2013","11/14/2013",83,16273,"Dinosaur battery-powered slippers (Green) L","Each",1,"32",15,"32","4.8","24","36.8",1,0,11
53689,47757,0,0,97,"11/18/2013","11/19/2013",81,16534,"Ogre battery-powered slippers (Green) M","Each",1,"32",15,"32","4.8","24","36.8",1,0,11
55561,76936,0,0,102,"11/28/2013","11/29/2013",74,17107,"Dinosaur battery-powered slippers (Green) S","Each",1,"32",15,"32","4.8","24","36.8",1,0,11
56576,77092,0,0,93,"12/3/2013","12/4/2013",19,17418,"Plush shark slippers (Gray) M","Each",1,"32",15,"32","4.8","24","36.8",1,0,11
56652,72709,0,0,88,"12/4/2013","12/5/2013",96,17443,"Furry gorilla with big eyes slippers (Black) L","Each",1,"32",15,"32","4.8","24","36.8",1,0,11
57871,91464,0,0,96,"12/12/2013","12/13/2013",39,17823,"Ogre battery-powered slippers (Green) L","Each",1,"32",15,"32","4.8","24","36.8",1,0,11
57988,47757,0,0,214,"12/13/2013","12/14/2013",39,17862,"USB food flash drive - hot dog","Each",1,"32",15,"32","4.8","20","36.8",1,0,11
58478,47692,0,0,93,"12/17/2013","12/18/2013",39,18016,"Plush shark slippers (Gray) M","Each",1,"32",15,"32","4.8","24","36.8",1,0,11
59952,47757,0,0,87,"12/25/2013","12/26/2013",81,18463,"Furry gorilla with big eyes slippers (Black) XL","Each",1,"32",15,"32","4.8","23.5","36.8",1,0,11
60170,47692,0,0,84,"12/27/2013","12/28/2013",90,18531,"Animal with big feet slippers (Brown) L","Each",1,"32",15,"32","4.8","24","36.8",1,0,11
50915,72610,0,0,211,"10/30/2013","10/31/2013",39,15694,"USB food flash drive - banana","Each",9,"32",15,"288","43.2","180","331.2",9,0,11
51851,48937,0,0,90,"11/6/2013","11/7/2013",74,15986,"Furry gorilla with big eyes slippers (Black) S","Each",9,"32",15,"288","43.2","216","331.2",9,0,11
56746,89925,0,0,99,"12/4/2013","12/5/2013",39,17469,"Dinosaur battery-powered slippers (Green) XL","Each",9,"32",15,"288","43.2","211.5","331.2",9,0,11
57923,47855,0,0,206,"12/12/2013","12/13/2013",81,17840,"USB food flash drive - fortune cookie","Each",9,"32",15,"288","43.2","180","331.2",9,0,11
58834,48762,0,0,96,"12/19/2013","12/20/2013",39,18129,"Ogre battery-powered slippers (Green) L","Each",9,"32",15,"288","43.2","216","331.2",9,0,11
59068,48762,0,0,94,"12/20/2013","12/21/2013",81,18199,"Plush shark slippers (Gray) S","Each",9,"32",15,"288","43.2","216","331.2",9,0,11
60322,48937,0,0,100,"12/27/2013","12/28/2013",83,18575,"Dinosaur battery-powered slippers (Green) L","Each",9,"32",15,"288","43.2","216","331.2",9,0,11
49599,77092,0,0,85,"10/24/2013","10/25/2013",39,15289,"Animal with big feet slippers (Brown) M","Each",4,"32",15,"128","19.2","96","147.2",4,0,11
50098,91464,0,0,210,"10/25/2013","10/26/2013",83,15437,"USB food flash drive - chocolate bar","Each",4,"32",15,"128","19.2","80","147.2",4,0,11
51046,47741,0,0,101,"10/31/2013","11/1/2013",81,15732,"Dinosaur battery-powered slippers (Green) M","Each",4,"32",15,"128","19.2","96","147.2",4,0,11
51465,48851,0,0,100,"11/4/2013","11/5/2013",81,15867,"Dinosaur battery-powered slippers (Green) L","Each",4,"32",15,"128","19.2","96","147.2",4,0,11
52382,48763,0,0,84,"11/8/2013","11/9/2013",84,16140,"Animal with big feet slippers (Brown) L","Each",4,"32",15,"128","19.2","96","147.2",4,0,11
55999,66176,0,0,102,"11/29/2013","11/30/2013",74,17241,"Dinosaur battery-powered slippers (Green) S","Each",4,"32",15,"128","19.2","96","147.2",4,0,11
56510,66176,0,0,85,"12/3/2013","12/4/2013",93,17399,"Animal with big feet slippers (Brown) M","Each",4,"32",15,"128","19.2","96","147.2",4,0,11
58376,48762,0,0,213,"12/16/2013","12/17/2013",19,17983,"USB food flash drive - pizza slice","Each",4,"32",15,"128","19.2","80","147.2",4,0,11
58383,87481,0,0,88,"12/16/2013","12/17/2013",19,17986,"Furry gorilla with big eyes slippers (Black) L","Each",4,"32",15,"128","19.2","96","147.2",4,0,11
52418,47134,0,0,137,"11/9/2013","11/10/2013",39,16149,"The Gu red shirt XML tag t-shirt (White) XXL","Each",48,"18",15,"864","129.6","504","993.6",48,0,11
52995,47692,0,0,72,"11/13/2013","11/14/2013",86,16317,"Halloween skull mask (Gray) L","Each",48,"18",15,"864","129.6","144","993.6",48,0,11
53751,48851,0,0,127,"11/18/2013","11/19/2013",90,16551,"The Gu red shirt XML tag t-shirt (Black) M","Each",48,"18",15,"864","129.6","528","993.6",48,0,11
57868,91464,0,0,139,"12/12/2013","12/13/2013",39,17823,"The Gu red shirt XML tag t-shirt (White) L","Each",48,"18",15,"864","129.6","528","993.6",48,0,11
59579,41568,0,0,141,"12/24/2013","12/25/2013",83,18352,"The Gu red shirt XML tag t-shirt (White) S","Each",48,"18",15,"864","129.6","528","993.6",48,0,11
59580,41568,0,0,78,"12/24/2013","12/25/2013",83,18352,"Halloween zombie mask (Light Brown) S","Each",48,"18",15,"864","129.6","-48","993.6",48,0,11
59955,47757,0,0,123,"12/25/2013","12/26/2013",81,18463,"The Gu red shirt XML tag t-shirt (Black) 3XL","Each",48,"18",15,"864","129.6","480","993.6",48,0,11
60329,89925,0,0,128,"12/27/2013","12/28/2013",93,18576,"The Gu red shirt XML tag t-shirt (Black) S","Each",48,"18",15,"864","129.6","528","993.6",48,0,11
52848,48851,0,0,78,"11/13/2013","11/14/2013",91,16277,"Halloween zombie mask (Light Brown) S","Each",72,"18",15,"1296","194.4","-72","1490.4",72,0,11
53266,48762,0,0,78,"11/14/2013","11/15/2013",19,16398,"Halloween zombie mask (Light Brown) S","Each",72,"18",15,"1296","194.4","-72","1490.4",72,0,11
54826,48851,0,0,139,"11/23/2013","11/24/2013",39,16878,"The Gu red shirt XML tag t-shirt (White) L","Each",72,"18",15,"1296","194.4","792","1490.4",72,0,11
55988,72761,0,0,73,"11/29/2013","11/30/2013",93,17238,"Halloween skull mask (Gray) M","Each",72,"18",15,"1296","194.4","216","1490.4",72,0,11
57921,47855,0,0,120,"12/12/2013","12/13/2013",81,17840,"The Gu red shirt XML tag t-shirt (Black) 6XL","Each",72,"18",15,"1296","194.4","720","1490.4",72,0,11
58292,47757,0,0,132,"12/16/2013","12/17/2013",90,17957,"The Gu red shirt XML tag t-shirt (White) 7XL","Each",72,"18",15,"1296","194.4","684","1490.4",72,0,11
51064,91464,0,0,132,"10/31/2013","11/1/2013",74,15737,"The Gu red shirt XML tag t-shirt (White) 7XL","Each",36,"18",15,"648","97.2","342","745.2",36,0,11
51650,41432,0,0,128,"11/5/2013","11/6/2013",74,15925,"The Gu red shirt XML tag t-shirt (Black) S","Each",36,"18",15,"648","97.2","396","745.2",36,0,11
53102,72709,0,0,142,"11/14/2013","11/15/2013",89,16351,"The Gu red shirt XML tag t-shirt (White) XS","Each",36,"18",15,"648","97.2","396","745.2",36,0,11
53633,87633,0,0,140,"11/18/2013","11/19/2013",91,16518,"The Gu red shirt XML tag t-shirt (White) M","Each",36,"18",15,"648","97.2","396","745.2",36,0,11
53634,87633,0,0,125,"11/18/2013","11/19/2013",91,16518,"The Gu red shirt XML tag t-shirt (Black) XL","Each",36,"18",15,"648","97.2","378","745.2",36,0,11
54828,48851,0,0,137,"11/23/2013","11/24/2013",39,16878,"The Gu red shirt XML tag t-shirt (White) XXL","Each",36,"18",15,"648","97.2","378","745.2",36,0,11
55422,77092,0,0,125,"11/27/2013","11/28/2013",91,17061,"The Gu red shirt XML tag t-shirt (Black) XL","Each",36,"18",15,"648","97.2","378","745.2",36,0,11
55430,72646,0,0,133,"11/27/2013","11/28/2013",91,17067,"The Gu red shirt XML tag t-shirt (White) 6XL","Each",36,"18",15,"648","97.2","360","745.2",36,0,11
55834,87481,0,0,134,"11/29/2013","11/30/2013",91,17193,"The Gu red shirt XML tag t-shirt (White) 5XL","Each",36,"18",15,"648","97.2","360","745.2",36,0,11
56532,47134,0,0,128,"12/3/2013","12/4/2013",91,17405,"The Gu red shirt XML tag t-shirt (Black) S","Each",36,"18",15,"648","97.2","396","745.2",36,0,11
57329,87633,0,0,123,"12/7/2013","12/8/2013",86,17651,"The Gu red shirt XML tag t-shirt (Black) 3XL","Each",36,"18",15,"648","97.2","360","745.2",36,0,11
58415,47741,0,0,120,"12/17/2013","12/18/2013",91,17997,"The Gu red shirt XML tag t-shirt (Black) 6XL","Each",36,"18",15,"648","97.2","360","745.2",36,0,11
60340,47741,0,0,134,"12/27/2013","12/28/2013",97,18580,"The Gu red shirt XML tag t-shirt (White) 5XL","Each",36,"18",15,"648","97.2","360","745.2",36,0,11
49266,41568,0,0,61,"10/22/2013","10/23/2013",83,15189,"20 mm Double sided bubble wrap 10m","Each",90,"18",15,"1620","243","900","1863",90,0,11
49993,47692,0,0,138,"10/25/2013","10/26/2013",84,15407,"The Gu red shirt XML tag t-shirt (White) XL","Each",12,"18",15,"216","32.4","126","248.4",12,0,11
50102,72709,0,0,72,"10/25/2013","10/26/2013",85,15438,"Halloween skull mask (Gray) L","Each",12,"18",15,"216","32.4","36","248.4",12,0,11
50103,72709,0,0,75,"10/25/2013","10/26/2013",85,15438,"Halloween zombie mask (Light Brown) XL","Each",24,"18",15,"432","64.8","-24","496.8",24,0,11
49898,89925,0,0,136,"10/25/2013","10/26/2013",84,15380,"The Gu red shirt XML tag t-shirt (White) 3XL","Each",84,"18",15,"1512","226.8","840","1738.8",84,0,11
50888,72709,0,0,77,"10/30/2013","10/31/2013",70,15686,"Halloween zombie mask (Light Brown) M","Each",120,"18",15,"2160","324","-120","2484",120,0,11
51043,47741,0,0,130,"10/31/2013","11/1/2013",81,15732,"The Gu red shirt XML tag t-shirt (Black) XXS","Each",84,"18",15,"1512","226.8","924","1738.8",84,0,11
51066,91464,0,0,77,"10/31/2013","11/1/2013",74,15737,"Halloween zombie mask (Light Brown) M","Each",12,"18",15,"216","32.4","-12","248.4",12,0,11
51467,48851,0,0,73,"11/4/2013","11/5/2013",81,15867,"Halloween skull mask (Gray) M","Each",24,"18",15,"432","64.8","72","496.8",24,0,11
52056,48763,0,0,140,"11/7/2013","11/8/2013",83,16049,"The Gu red shirt XML tag t-shirt (White) M","Each",12,"18",15,"216","32.4","132","248.4",12,0,11
52173,47741,0,0,144,"11/8/2013","11/9/2013",86,16085,"The Gu red shirt XML tag t-shirt (White) 3XS","Each",84,"18",15,"1512","226.8","924","1738.8",84,0,11
52520,48851,0,0,138,"11/11/2013","11/12/2013",74,16185,"The Gu red shirt XML tag t-shirt (White) XL","Each",24,"18",15,"432","64.8","252","496.8",24,0,11
52676,72125,0,0,143,"11/12/2013","11/13/2013",90,16228,"The Gu red shirt XML tag t-shirt (White) XXS","Each",24,"18",15,"432","64.8","264","496.8",24,0,11
52789,47855,0,0,141,"11/13/2013","11/14/2013",19,16261,"The Gu red shirt XML tag t-shirt (White) S","Each",96,"18",15,"1728","259.2","1056","1987.2",96,0,11
52994,47692,0,0,137,"11/13/2013","11/14/2013",86,16317,"The Gu red shirt XML tag t-shirt (White) XXL","Each",120,"18",15,"2160","324","1260","2484",120,0,11
52837,48937,0,0,144,"11/13/2013","11/14/2013",83,16273,"The Gu red shirt XML tag t-shirt (White) 3XS","Each",84,"18",15,"1512","226.8","924","1738.8",84,0,11
53464,72709,0,0,72,"11/15/2013","11/16/2013",91,16464,"Halloween skull mask (Gray) L","Each",60,"18",15,"1080","162","180","1242",60,0,11
53750,48851,0,0,61,"11/18/2013","11/19/2013",90,16551,"20 mm Double sided bubble wrap 10m","Each",70,"18",15,"1260","189","700","1449",70,0,11
53691,47757,0,0,78,"11/18/2013","11/19/2013",81,16534,"Halloween zombie mask (Light Brown) S","Each",120,"18",15,"2160","324","-120","2484",120,0,11
53941,76936,0,0,123,"11/19/2013","11/20/2013",81,16607,"The Gu red shirt XML tag t-shirt (Black) 3XL","Each",120,"18",15,"2160","324","1200","2484",120,0,11
54751,72709,0,0,133,"11/22/2013","11/23/2013",83,16855,"The Gu red shirt XML tag t-shirt (White) 6XL","Each",96,"18",15,"1728","259.2","960","1987.2",96,0,11
54763,87633,0,0,128,"11/22/2013","11/23/2013",84,16859,"The Gu red shirt XML tag t-shirt (Black) S","Each",24,"18",15,"432","64.8","264","496.8",24,0,11
54827,48851,0,0,136,"11/23/2013","11/24/2013",39,16878,"The Gu red shirt XML tag t-shirt (White) 3XL","Each",84,"18",15,"1512","226.8","840","1738.8",84,0,11
55119,72894,0,0,71,"11/25/2013","11/26/2013",93,16968,"Halloween skull mask (Gray) XL","Each",108,"18",15,"1944","291.6","324","2235.6",108,0,11
55416,48763,0,0,135,"11/26/2013","11/27/2013",90,17058,"The Gu red shirt XML tag t-shirt (White) 4XL","Each",120,"18",15,"2160","324","1200","2484",120,0,11
55528,47741,0,0,136,"11/27/2013","11/28/2013",74,17096,"The Gu red shirt XML tag t-shirt (White) 3XL","Each",60,"18",15,"1080","162","600","1242",60,0,11
55580,47692,0,0,129,"11/28/2013","11/29/2013",19,17112,"The Gu red shirt XML tag t-shirt (Black) XS","Each",60,"18",15,"1080","162","660","1242",60,0,11
55725,48762,0,0,140,"11/28/2013","11/29/2013",86,17155,"The Gu red shirt XML tag t-shirt (White) M","Each",24,"18",15,"432","64.8","264","496.8",24,0,11
55983,48763,0,0,129,"11/29/2013","11/30/2013",90,17236,"The Gu red shirt XML tag t-shirt (Black) XS","Each",12,"18",15,"216","32.4","132","248.4",12,0,11
55987,72761,0,0,126,"11/29/2013","11/30/2013",93,17238,"The Gu red shirt XML tag t-shirt (Black) L","Each",60,"18",15,"1080","162","660","1242",60,0,11
56931,47134,0,0,124,"12/5/2013","12/6/2013",90,17527,"The Gu red shirt XML tag t-shirt (Black) XXL","Each",96,"18",15,"1728","259.2","1008","1987.2",96,0,11
57019,47134,0,0,76,"12/5/2013","12/6/2013",81,17552,"Halloween zombie mask (Light Brown) L","Each",84,"18",15,"1512","226.8","-84","1738.8",84,0,11
58065,89925,0,0,121,"12/13/2013","12/14/2013",97,17886,"The Gu red shirt XML tag t-shirt (Black) 5XL","Each",12,"18",15,"216","32.4","120","248.4",12,0,11
58375,48762,0,0,133,"12/16/2013","12/17/2013",19,17983,"The Gu red shirt XML tag t-shirt (White) 6XL","Each",60,"18",15,"1080","162","600","1242",60,0,11
58386,87481,0,0,135,"12/16/2013","12/17/2013",19,17986,"The Gu red shirt XML tag t-shirt (White) 4XL","Each",96,"18",15,"1728","259.2","960","1987.2",96,0,11
58832,48762,0,0,127,"12/19/2013","12/20/2013",39,18129,"The Gu red shirt XML tag t-shirt (Black) M","Each",12,"18",15,"216","32.4","132","248.4",12,0,11
59147,77092,0,0,124,"12/20/2013","12/21/2013",91,18222,"The Gu red shirt XML tag t-shirt (Black) XXL","Each",60,"18",15,"1080","162","630","1242",60,0,11
59148,77092,0,0,126,"12/20/2013","12/21/2013",91,18222,"The Gu red shirt XML tag t-shirt (Black) L","Each",84,"18",15,"1512","226.8","924","1738.8",84,0,11
59264,72646,0,0,78,"12/21/2013","12/22/2013",81,18254,"Halloween zombie mask (Light Brown) S","Each",60,"18",15,"1080","162","-60","1242",60,0,11
59267,72646,0,0,61,"12/21/2013","12/22/2013",81,18254,"20 mm Double sided bubble wrap 10m","Each",90,"18",15,"1620","243","900","1863",90,0,11
60341,47741,0,0,129,"12/27/2013","12/28/2013",97,18580,"The Gu red shirt XML tag t-shirt (Black) XS","Each",120,"18",15,"2160","324","1320","2484",120,0,11
60295,77092,0,0,136,"12/27/2013","12/28/2013",93,18565,"The Gu red shirt XML tag t-shirt (White) 3XL","Each",96,"18",15,"1728","259.2","960","1987.2",96,0,11
60857,72894,0,0,144,"12/31/2013","1/1/2014",97,18734,"The Gu red shirt XML tag t-shirt (White) 3XS","Each",12,"18",15,"216","32.4","132","248.4",12,0,11
49619,87481,0,0,113,"10/24/2013","10/25/2013",19,15295,"Superhero action jacket (Blue) 3XS","Each",10,"25",15,"250","37.5","60","287.5",10,0,11
49992,47692,0,0,219,"10/25/2013","10/26/2013",84,15407,"USB missile launcher (Green)","Each",4,"25",15,"100","15","62","115",4,0,11
50463,72125,0,0,162,"10/28/2013","10/29/2013",81,15551,"RC toy sedan car with remote control (Black) 1/50 scale","Each",1,"25",15,"25","3.75","12.5","28.75",1,0,11
50696,72761,0,0,158,"10/29/2013","10/30/2013",84,15625,"RC toy sedan car with remote control (Yellow) 1/50 scale","Each",3,"25",15,"75","11.25","37.5","86.25",3,0,11
50887,72709,0,0,158,"10/30/2013","10/31/2013",70,15686,"RC toy sedan car with remote control (Yellow) 1/50 scale","Each",10,"25",15,"250","37.5","125","287.5",10,0,11
51065,91464,0,0,162,"10/31/2013","11/1/2013",74,15737,"RC toy sedan car with remote control (Black) 1/50 scale","Each",7,"25",15,"175","26.25","87.5","201.25",7,0,11
51170,72894,0,0,219,"11/1/2013","11/2/2013",74,15773,"USB missile launcher (Green)","Each",2,"25",15,"50","7.5","31","57.5",2,0,11
51651,41432,0,0,158,"11/5/2013","11/6/2013",74,15925,"RC toy sedan car with remote control (Yellow) 1/50 scale","Each",4,"25",15,"100","15","50","115",4,0,11
52174,47741,0,0,162,"11/8/2013","11/9/2013",86,16085,"RC toy sedan car with remote control (Black) 1/50 scale","Each",1,"25",15,"25","3.75","12.5","28.75",1,0,11
52651,72709,0,0,110,"11/12/2013","11/13/2013",89,16222,"Superhero action jacket (Blue) S","Each",2,"25",15,"50","7.5","12","57.5",2,0,11
52790,47855,0,0,112,"11/13/2013","11/14/2013",19,16261,"Superhero action jacket (Blue) XXS","Each",5,"25",15,"125","18.75","30","143.75",5,0,11
53759,47741,0,0,3,"11/18/2013","11/19/2013",81,16553,"Void fill 200 L bag (White) 200L","Each",70,"25",15,"1750","262.5","630","2012.5",70,0,11
