Id,Age code,Year,NAICS code,Number of firms,Number of establishments,Number of employees,Number of establishments born,Number of establishments exited,NAICS code description,Industry group code,Industry group,Subsector code,Subsector,Sector code,Sector
260,10,1982,311520,24924,26177,572388,26177,0,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
887,10,1982,321920,24924,26177,572388,26177,0,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1164,10,1982,326291,24924,26177,572388,26177,0,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1307,10,1982,327320,24924,26177,572388,26177,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
145,10,1983,311211,25293,26451,478813,26451,0,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
214,10,1983,311520,25293,26451,478813,26451,0,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
841,10,1983,321920,25293,26451,478813,26451,0,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1494,10,1983,327320,25293,26451,478813,26451,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
469,10,1984,315220,24885,26315,555621,26315,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
515,10,1984,315240,24885,26315,555621,26315,0,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1096,10,1984,324121,24885,26315,555621,26315,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1699,10,1984,331420,24885,26315,555621,26315,0,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
1281,10,1985,326291,33652,35369,735652,35369,0,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1541,10,1985,327320,33652,35369,735652,35369,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
123,10,1986,311211,28849,30422,678226,30422,0,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
192,10,1986,311520,28849,30422,678226,30422,0,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
819,10,1986,321920,28849,30422,678226,30422,0,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1450,10,1986,327320,28849,30422,678226,30422,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
447,10,1987,315220,29101,30401,572324,30401,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
493,10,1987,315240,29101,30401,572324,30401,0,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
795,10,1987,316998,29101,30401,572324,30401,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1074,10,1987,324121,29101,30401,572324,30401,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1677,10,1987,331420,29101,30401,572324,30401,0,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
1259,10,1988,326291,29731,31893,738248,31893,0,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1497,10,1988,327320,29731,31893,738248,31893,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
471,10,1989,315220,29580,31000,609630,31000,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
517,10,1989,315240,29580,31000,609630,31000,0,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1098,10,1989,324121,29580,31000,609630,31000,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1701,10,1989,331420,29580,31000,609630,31000,0,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
240,10,1990,311520,28180,29426,500173,29426,0,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
867,10,1990,321920,28180,29426,500173,29426,0,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1144,10,1990,326291,28180,29426,500173,29426,0,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1546,10,1990,327320,28180,29426,500173,29426,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
356,10,1991,315220,24830,25891,422275,25891,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
704,10,1991,316998,24830,25891,422275,25891,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
983,10,1991,324121,24830,25891,422275,25891,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
56,10,1992,311211,23043,23780,409965,23780,0,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
611,10,1992,315240,23043,23780,409965,23780,0,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1316,10,1992,327320,23043,23780,409965,23780,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
961,10,1993,321920,24750,25631,434536,25631,0,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1238,10,1993,326291,24750,25631,434536,25631,0,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1455,10,1993,327320,24750,25631,434536,25631,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
659,10,1994,316998,25248,26237,451633,26237,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1595,10,1994,327320,25248,26237,451633,26237,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
381,10,1995,315220,25264,26296,439877,26296,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
729,10,1995,316998,25264,26296,439877,26296,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1008,10,1995,324121,25264,26296,439877,26296,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
451,10,1996,315220,23934,24848,382059,24848,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
497,10,1996,315240,23934,24848,382059,24848,0,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
799,10,1996,316998,23934,24848,382059,24848,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1078,10,1996,324121,23934,24848,382059,24848,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1681,10,1996,331420,23934,24848,382059,24848,0,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
12,10,1997,311211,23580,24471,431707,24471,0,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
567,10,1997,315240,23580,24471,431707,24471,0,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1751,10,1997,331420,23580,24471,431707,24471,0,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
82,10,1998,311211,22774,23948,458999,23948,0,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
637,10,1998,315240,22774,23948,458999,23948,0,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1368,10,1998,327320,22774,23948,458999,23948,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
13,10,1999,311211,19598,20766,407680,20766,0,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
568,10,1999,315240,19598,20766,407680,20766,0,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1752,10,1999,331420,19598,20766,407680,20766,0,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
453,10,2000,315220,19008,20305,441954,20305,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
499,10,2000,315240,19008,20305,441954,20305,0,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
801,10,2000,316998,19008,20305,441954,20305,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1080,10,2000,324121,19008,20305,441954,20305,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1683,10,2000,331420,19008,20305,441954,20305,0,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
384,10,2001,315220,18477,19813,389104,19813,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
732,10,2001,316998,18477,19813,389104,19813,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1011,10,2001,324121,18477,19813,389104,19813,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
663,10,2002,316998,18506,19593,396764,19593,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1603,10,2002,327320,18506,19593,396764,19593,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
966,10,2003,321920,16612,17537,277940,17537,0,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1243,10,2003,326291,16612,17537,277940,17537,0,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1465,10,2003,327320,16612,17537,277940,17537,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
62,10,2004,311211,16964,17909,285166,17909,0,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
617,10,2004,315240,16964,17909,285166,17909,0,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1328,10,2004,327320,16964,17909,285166,17909,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
363,10,2005,315220,16543,17533,257399,17533,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
711,10,2005,316998,16543,17533,257399,17533,0,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
990,10,2005,324121,16543,17533,257399,17533,0,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
248,10,2006,311520,19095,20468,302129,20468,0,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
875,10,2006,321920,19095,20468,302129,20468,0,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1152,10,2006,326291,19095,20468,302129,20468,0,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1562,10,2006,327320,19095,20468,302129,20468,0,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
480,10,2007,315220,16960,17707,247881,17707,0,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
526,10,2007,315240,16960,17707,247881,17707,0,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
