,rooms,type,price,date,distance,bedrooms,bathrooms,car,land_area,building_area,year_built,council_area,region
251,6,h,5525000.0,17/09/2016,6.3,5.0,3.0,4.0,1491.0,516.0,1935.0,Stonnington,Southern
252,2,h,1125000.0,17/09/2016,6.3,3.0,1.0,2.0,169.0,,,Stonnington,Southern
253,3,h,2250000.0,17/09/2016,6.3,3.0,3.0,1.0,301.0,,,Stonnington,Southern
254,3,h,2360000.0,18/03/2017,6.3,3.0,2.0,0.0,336.0,,,Stonnington,Southern
255,2,h,1900000.0,18/03/2017,6.3,2.0,2.0,0.0,207.0,,,Stonnington,Southern
256,1,u,440000.0,18/03/2017,6.3,1.0,1.0,1.0,0.0,53.0,1970.0,Stonnington,Southern
257,2,u,490000.0,18/06/2016,6.3,2.0,1.0,1.0,0.0,,1966.0,Stonnington,Southern
258,3,h,2365000.0,18/06/2016,6.3,3.0,2.0,1.0,316.0,,,Stonnington,Southern
259,3,h,1300000.0,18/06/2016,6.3,2.0,1.0,2.0,212.0,106.0,1900.0,Stonnington,Southern
260,3,u,732000.0,18/06/2016,6.3,3.0,2.0,2.0,0.0,,,Stonnington,Southern
261,2,u,704000.0,19/11/2016,6.3,2.0,1.0,1.0,0.0,74.0,1969.0,Stonnington,Southern
262,2,u,620000.0,19/11/2016,6.3,3.0,1.0,1.0,0.0,98.0,1970.0,Stonnington,Southern
263,3,h,1900000.0,22/05/2016,6.3,3.0,1.0,2.0,328.0,108.0,1900.0,Stonnington,Southern
264,1,u,315000.0,22/08/2016,6.3,1.0,1.0,1.0,0.0,,,Stonnington,Southern
265,1,u,450000.0,24/09/2016,6.3,1.0,1.0,1.0,0.0,,,Stonnington,Southern
266,2,u,710000.0,25/02/2017,6.3,2.0,1.0,1.0,2471.0,80.0,1970.0,Stonnington,Southern
267,2,u,872000.0,25/02/2017,6.3,2.0,1.0,1.0,1194.0,,1953.0,Stonnington,Southern
268,2,u,598000.0,25/02/2017,6.3,2.0,1.0,1.0,0.0,88.0,1970.0,Stonnington,Southern
269,3,h,1285000.0,25/02/2017,6.3,3.0,1.0,2.0,186.0,80.0,1920.0,Stonnington,Southern
270,4,h,3660000.0,25/02/2017,6.3,4.0,3.0,2.0,421.0,,,Stonnington,Southern
271,2,u,520000.0,27/06/2016,6.3,1.0,1.0,1.0,0.0,76.0,1970.0,Stonnington,Southern
272,4,h,3625000.0,27/11/2016,6.3,4.0,1.0,2.0,709.0,251.0,1900.0,Stonnington,Southern
273,4,h,4200000.0,27/11/2016,6.3,4.0,3.0,3.0,563.0,333.0,2000.0,Stonnington,Southern
274,3,t,1101000.0,27/11/2016,6.3,3.0,1.0,2.0,103.0,3.0,2000.0,Stonnington,Southern
275,3,h,3512500.0,27/11/2016,6.3,3.0,2.0,2.0,617.0,285.0,1998.0,Stonnington,Southern
276,4,h,2000000.0,28/05/2016,6.3,4.0,3.0,4.0,544.0,,,Stonnington,Southern
277,3,u,869000.0,28/05/2016,6.3,2.0,1.0,1.0,0.0,91.0,1940.0,Stonnington,Southern
278,5,h,2810000.0,28/08/2016,6.3,5.0,2.0,2.0,617.0,,,Stonnington,Southern
279,2,u,565000.0,28/08/2016,6.3,3.0,1.0,1.0,0.0,,,Stonnington,Southern
280,1,u,567000.0,28/08/2016,6.3,1.0,1.0,1.0,0.0,53.0,2013.0,Stonnington,Southern
281,2,u,546000.0,30/07/2016,6.3,2.0,0.0,0.0,0.0,,,Stonnington,Southern
282,2,u,471500.0,30/07/2016,6.3,2.0,1.0,1.0,0.0,,1980.0,Stonnington,Southern
283,2,u,455000.0,3/09/2016,5.9,3.0,1.0,2.0,0.0,,,Moonee Valley,Western
284,3,h,940000.0,3/12/2016,5.9,3.0,1.0,2.0,298.0,108.0,1920.0,Moonee Valley,Western
285,2,u,467000.0,3/12/2016,5.9,2.0,1.0,1.0,0.0,62.0,1980.0,Moonee Valley,Western
286,3,h,1380000.0,4/03/2017,5.9,3.0,2.0,2.0,277.0,174.0,1910.0,Moonee Valley,Western
287,2,u,490000.0,4/03/2017,5.9,2.0,1.0,1.0,423.0,62.0,1970.0,Moonee Valley,Western
288,4,h,1850000.0,4/03/2017,5.9,4.0,3.0,1.0,478.0,270.0,1900.0,Moonee Valley,Western
289,3,h,1284000.0,4/03/2017,5.9,3.0,1.0,2.0,623.0,,1938.0,Moonee Valley,Western
290,3,h,971000.0,4/06/2016,5.9,3.0,2.0,2.0,285.0,128.0,1900.0,Moonee Valley,Western
291,2,h,710000.0,4/06/2016,5.9,2.0,1.0,1.0,214.0,77.0,1890.0,Moonee Valley,Western
292,6,h,2425000.0,4/06/2016,5.9,6.0,3.0,2.0,1014.0,435.0,1887.0,Moonee Valley,Western
293,2,h,750000.0,4/06/2016,5.9,2.0,1.0,1.0,226.0,92.0,1920.0,Moonee Valley,Western
294,2,h,1053000.0,6/08/2016,5.9,2.0,1.0,1.0,269.0,109.0,1900.0,Moonee Valley,Western
295,3,h,1377000.0,6/08/2016,5.9,3.0,1.0,1.0,417.0,168.0,1900.0,Moonee Valley,Western
296,3,h,970000.0,7/05/2016,5.9,3.0,1.0,2.0,350.0,125.0,1904.0,Moonee Valley,Western
297,2,h,940000.0,7/05/2016,5.9,2.0,1.0,1.0,330.0,,,Moonee Valley,Western
298,2,h,751000.0,7/05/2016,5.9,2.0,1.0,1.0,118.0,79.0,1890.0,Moonee Valley,Western
299,2,h,950000.0,7/05/2016,5.9,2.0,1.0,1.0,173.0,102.0,1900.0,Moonee Valley,Western
300,2,u,685000.0,7/11/2016,5.9,2.0,1.0,2.0,228.0,90.0,1995.0,Moonee Valley,Western
301,3,h,1230000.0,8/10/2016,5.9,4.0,1.0,2.0,594.0,148.0,1960.0,Moonee Valley,Western
302,2,h,636500.0,8/10/2016,5.9,2.0,1.0,1.0,0.0,,,Moonee Valley,Western
303,3,h,910000.0,8/10/2016,5.9,3.0,1.0,0.0,317.0,,,Moonee Valley,Western
304,2,h,770000.0,10/09/2016,5.9,2.0,1.0,1.0,226.0,87.0,1900.0,Moonee Valley,Western
305,3,h,960000.0,10/12/2016,5.9,3.0,2.0,2.0,229.0,,2011.0,Moonee Valley,Western
306,4,h,890000.0,10/12/2016,5.9,4.0,1.0,1.0,300.0,185.0,1890.0,Moonee Valley,Western
307,2,h,965000.0,10/12/2016,5.9,2.0,1.0,1.0,170.0,,,Moonee Valley,Western
308,3,h,1440000.0,11/02/2017,5.9,3.0,1.0,1.0,487.0,131.0,1900.0,Moonee Valley,Western
309,2,h,955000.0,11/03/2017,5.9,2.0,1.0,0.0,255.0,,,Moonee Valley,Western
310,2,u,450000.0,12/11/2016,5.9,2.0,1.0,1.0,0.0,,2010.0,Moonee Valley,Western
311,3,h,801000.0,12/11/2016,5.9,3.0,1.0,2.0,431.0,,1950.0,Moonee Valley,Western
312,3,h,1000000.0,12/11/2016,5.9,3.0,2.0,2.0,440.0,120.0,1955.0,Moonee Valley,Western
313,3,h,1435000.0,12/11/2016,5.9,3.0,2.0,2.0,532.0,147.0,1950.0,Moonee Valley,Western
314,1,u,390000.0,12/11/2016,5.9,1.0,1.0,1.0,0.0,58.0,1972.0,Moonee Valley,Western
315,3,h,1425000.0,13/08/2016,5.9,3.0,2.0,2.0,495.0,139.0,1920.0,Moonee Valley,Western
316,4,h,1340000.0,14/05/2016,5.9,3.0,2.0,2.0,683.0,232.0,1978.0,Moonee Valley,Western
317,3,h,955000.0,14/05/2016,5.9,3.0,1.0,1.0,263.0,117.0,1910.0,Moonee Valley,Western
318,4,h,1100000.0,15/10/2016,5.9,4.0,2.0,5.0,559.0,195.0,1920.0,Moonee Valley,Western
319,3,h,1255000.0,15/10/2016,5.9,3.0,2.0,2.0,308.0,,,Moonee Valley,Western
320,2,u,432000.0,15/10/2016,5.9,2.0,1.0,1.0,0.0,62.0,1978.0,Moonee Valley,Western
321,4,h,1640000.0,16/04/2016,5.9,4.0,3.0,2.0,562.0,204.0,1890.0,Moonee Valley,Western
322,6,h,1430000.0,16/04/2016,5.9,4.0,2.0,1.0,461.0,286.0,1900.0,Moonee Valley,Western
323,2,u,610000.0,16/04/2016,5.9,2.0,1.0,1.0,301.0,104.0,1995.0,Moonee Valley,Western
324,3,h,940000.0,16/04/2016,5.9,3.0,3.0,1.0,491.0,127.0,1950.0,Moonee Valley,Western
325,3,h,890000.0,16/07/2016,5.9,3.0,1.0,1.0,242.0,110.0,1920.0,Moonee Valley,Western
326,3,h,1180000.0,17/09/2016,5.9,3.0,2.0,2.0,617.0,149.0,1930.0,Moonee Valley,Western
327,4,h,1480000.0,17/09/2016,5.9,4.0,2.0,2.0,597.0,180.0,1939.0,Moonee Valley,Western
328,2,h,1150000.0,18/03/2017,5.9,2.0,1.0,1.0,387.0,,,Moonee Valley,Western
329,3,h,1350000.0,18/03/2017,5.9,3.0,1.0,3.0,575.0,,,Moonee Valley,Western
330,5,h,1905000.0,18/03/2017,5.9,5.0,2.0,2.0,521.0,,,Moonee Valley,Western
331,2,t,865000.0,18/03/2017,5.9,2.0,2.0,1.0,146.0,132.0,2015.0,Moonee Valley,Western
332,2,t,705000.0,18/06/2016,5.9,2.0,2.0,1.0,113.0,,1998.0,Moonee Valley,Western
333,2,u,442000.0,18/06/2016,5.9,2.0,1.0,1.0,0.0,62.0,1975.0,Moonee Valley,Western
334,2,u,540000.0,19/11/2016,5.9,2.0,2.0,1.0,0.0,,,Moonee Valley,Western
335,3,h,1037500.0,19/11/2016,5.9,3.0,1.0,2.0,506.0,110.0,1920.0,Moonee Valley,Western
336,3,t,1050000.0,19/11/2016,5.9,3.0,2.0,2.0,318.0,160.0,2013.0,Moonee Valley,Western
337,2,u,440000.0,19/11/2016,5.9,2.0,1.0,1.0,0.0,65.0,1970.0,Moonee Valley,Western
338,2,h,1010000.0,19/11/2016,5.9,2.0,1.0,1.0,325.0,,,Moonee Valley,Western
339,4,h,1430000.0,22/05/2016,5.9,4.0,2.0,0.0,418.0,158.0,1900.0,Moonee Valley,Western
340,2,u,570000.0,22/05/2016,5.9,2.0,1.0,1.0,0.0,,,Moonee Valley,Western
341,2,u,690000.0,22/05/2016,5.9,2.0,1.0,1.0,0.0,,,Moonee Valley,Western
342,3,h,1291000.0,23/04/2016,5.9,3.0,1.0,2.0,414.0,,,Moonee Valley,Western
343,3,h,1130000.0,23/04/2016,5.9,3.0,2.0,1.0,272.0,157.0,1900.0,Moonee Valley,Western
344,3,h,1135000.0,24/09/2016,5.9,3.0,1.0,1.0,296.0,104.0,1910.0,Moonee Valley,Western
345,4,h,950000.0,24/09/2016,5.9,4.0,2.0,1.0,298.0,147.0,1920.0,Moonee Valley,Western
346,3,u,790000.0,24/09/2016,5.9,3.0,2.0,1.0,0.0,148.0,,Moonee Valley,Western
347,2,u,390000.0,25/02/2017,5.9,2.0,1.0,1.0,1957.0,69.0,2012.0,Moonee Valley,Western
348,4,h,1345000.0,25/02/2017,5.9,4.0,1.0,1.0,552.0,155.0,1920.0,Moonee Valley,Western
349,3,h,1381500.0,25/02/2017,5.9,3.0,2.0,2.0,416.0,168.0,1900.0,Moonee Valley,Western
350,3,h,940000.0,26/07/2016,5.9,3.0,2.0,2.0,285.0,172.0,2011.0,Moonee Valley,Western
351,3,h,995000.0,26/07/2016,5.9,3.0,2.0,1.0,314.0,177.0,2010.0,Moonee Valley,Western
352,3,h,1050000.0,26/07/2016,5.9,3.0,1.0,3.0,536.0,,,Moonee Valley,Western
353,3,h,786000.0,26/07/2016,5.9,3.0,2.0,1.0,576.0,120.0,1940.0,Moonee Valley,Western
354,2,h,705000.0,27/06/2016,5.9,2.0,1.0,3.0,252.0,108.0,1910.0,Moonee Valley,Western
355,2,h,760000.0,27/06/2016,5.9,2.0,1.0,1.0,124.0,77.0,1900.0,Moonee Valley,Western
356,3,u,487500.0,27/06/2016,5.9,3.0,1.0,3.0,0.0,,1972.0,Moonee Valley,Western
357,3,t,1000000.0,27/11/2016,5.9,3.0,2.0,2.0,200.0,144.0,2003.0,Moonee Valley,Western
358,4,h,1110000.0,27/11/2016,5.9,4.0,2.0,1.0,349.0,,1920.0,Moonee Valley,Western
359,4,h,1300000.0,27/11/2016,5.9,4.0,1.0,4.0,664.0,,,Moonee Valley,Western
360,3,h,1060000.0,27/11/2016,5.9,3.0,1.0,1.0,555.0,,,Moonee Valley,Western
361,3,h,1410000.0,27/11/2016,5.9,3.0,2.0,2.0,459.0,,,Moonee Valley,Western
362,3,h,1305000.0,28/05/2016,5.9,2.0,1.0,1.0,278.0,166.0,1900.0,Moonee Valley,Western
363,3,h,932500.0,28/05/2016,5.9,3.0,2.0,1.0,254.0,,,Moonee Valley,Western
364,3,h,965000.0,28/08/2016,5.9,3.0,1.0,0.0,216.0,,,Moonee Valley,Western
365,3,h,1215000.0,28/08/2016,5.9,3.0,1.0,1.0,452.0,175.0,1960.0,Moonee Valley,Western
366,2,u,545000.0,28/08/2016,5.9,2.0,1.0,2.0,194.0,71.0,1900.0,Moonee Valley,Western
367,4,h,1705000.0,30/07/2016,5.9,4.0,2.0,4.0,598.0,273.0,2012.0,Moonee Valley,Western
368,3,h,970000.0,30/07/2016,5.9,2.0,1.0,1.0,194.0,,,Moonee Valley,Western
369,2,h,925000.0,30/07/2016,5.9,2.0,1.0,1.0,407.0,,,Moonee Valley,Western
370,4,h,2650000.0,3/09/2016,11.0,4.0,3.0,2.0,753.0,399.0,2015.0,Boroondara,Southern
371,3,h,1670000.0,3/12/2016,11.0,3.0,2.0,2.0,599.0,220.0,1930.0,Boroondara,Southern
372,3,t,955000.0,3/12/2016,11.0,3.0,2.0,2.0,203.0,,,Boroondara,Southern
373,3,t,2050000.0,3/12/2016,11.0,3.0,3.0,4.0,310.0,315.0,2014.0,Boroondara,Southern
374,2,u,500000.0,4/03/2017,11.0,2.0,1.0,1.0,710.0,,2010.0,Boroondara,Southern
375,2,h,1575000.0,4/03/2017,11.0,2.0,1.0,2.0,679.0,,,Boroondara,Southern
376,3,h,1555000.0,4/06/2016,11.0,3.0,2.0,2.0,731.0,149.0,1935.0,Boroondara,Southern
377,3,h,1100000.0,8/10/2016,11.0,3.0,3.0,2.0,276.0,178.0,2004.0,Boroondara,Southern
378,3,h,1337000.0,8/10/2016,11.0,3.0,1.0,2.0,583.0,112.0,1950.0,Boroondara,Southern
379,8,h,2950000.0,10/09/2016,11.0,9.0,7.0,4.0,1472.0,618.0,2009.0,Boroondara,Southern
380,4,h,2215000.0,10/09/2016,11.0,4.0,2.0,1.0,681.0,,1940.0,Boroondara,Southern
381,3,h,1518000.0,10/09/2016,11.0,3.0,2.0,2.0,516.0,145.0,1920.0,Boroondara,Southern
382,3,h,1710000.0,10/12/2016,11.0,3.0,1.0,2.0,806.0,101.0,1950.0,Boroondara,Southern
383,3,h,1655000.0,10/12/2016,11.0,3.0,1.0,3.0,780.0,152.0,1940.0,Boroondara,Southern
384,4,h,1550000.0,12/11/2016,11.0,4.0,2.0,2.0,780.0,180.0,1938.0,Boroondara,Southern
385,3,h,1662000.0,14/05/2016,11.0,3.0,2.0,2.0,351.0,228.0,2006.0,Boroondara,Southern
386,3,h,1665000.0,15/10/2016,11.0,3.0,2.0,3.0,702.0,145.0,1945.0,Boroondara,Southern
387,2,h,1445000.0,16/04/2016,11.0,2.0,1.0,2.0,704.0,,,Boroondara,Southern
388,5,h,3510000.0,18/03/2017,11.0,5.0,5.0,2.0,755.0,444.0,2015.0,Boroondara,Southern
389,3,t,968000.0,18/06/2016,11.0,3.0,1.0,1.0,227.0,,,Boroondara,Southern
390,3,t,900000.0,19/11/2016,11.0,3.0,2.0,2.0,153.0,110.0,1990.0,Boroondara,Southern
391,3,h,1500000.0,22/05/2016,11.0,3.0,1.0,2.0,545.0,,,Boroondara,Southern
392,5,h,2752000.0,22/08/2016,11.0,6.0,4.0,2.0,1075.0,390.0,2010.0,Boroondara,Southern
393,3,h,1500000.0,22/08/2016,11.0,3.0,2.0,2.0,710.0,139.0,1945.0,Boroondara,Southern
394,4,h,1800000.0,25/02/2017,11.0,4.0,2.0,4.0,749.0,206.0,1950.0,Boroondara,Southern
395,3,h,1830000.0,25/02/2017,11.0,3.0,2.0,3.0,724.0,168.0,1940.0,Boroondara,Southern
396,3,h,1415000.0,27/06/2016,11.0,3.0,1.0,1.0,605.0,111.0,1950.0,Boroondara,Southern
397,2,h,1440000.0,27/06/2016,11.0,2.0,1.0,1.0,687.0,104.0,1940.0,Boroondara,Southern
398,4,t,1250000.0,27/11/2016,11.0,4.0,2.0,2.0,321.0,199.0,2007.0,Boroondara,Southern
399,3,h,1422000.0,27/11/2016,11.0,3.0,1.0,2.0,583.0,,,Boroondara,Southern
400,5,h,1600000.0,27/11/2016,11.0,5.0,3.0,4.0,700.0,266.0,1950.0,Boroondara,Southern
401,4,h,1860000.0,27/11/2016,11.0,4.0,2.0,3.0,696.0,274.0,2000.0,Boroondara,Southern
402,3,t,1710000.0,27/11/2016,11.0,3.0,2.0,2.0,295.0,,1990.0,Boroondara,Southern
403,4,h,1790000.0,28/05/2016,11.0,4.0,2.0,2.0,514.0,240.0,1935.0,Boroondara,Southern
404,4,h,1950000.0,28/05/2016,11.0,4.0,2.0,2.0,844.0,278.0,1940.0,Boroondara,Southern
405,3,h,1600000.0,28/05/2016,11.0,3.0,1.0,2.0,637.0,,,Boroondara,Southern
406,3,h,1320000.0,28/08/2016,11.0,3.0,1.0,2.0,1063.0,,,Boroondara,Southern
407,3,h,1650000.0,28/08/2016,11.0,3.0,1.0,1.0,697.0,164.0,1947.0,Boroondara,Southern
408,2,h,995000.0,3/09/2016,12.2,2.0,1.0,1.0,583.0,,1950.0,Monash,Southern
409,3,h,1250000.0,3/12/2016,12.2,3.0,1.0,1.0,842.0,,,Monash,Southern
410,3,u,1045000.0,4/03/2017,12.2,3.0,2.0,2.0,467.0,,,Monash,Southern
411,4,h,1200000.0,4/03/2017,12.2,4.0,3.0,2.0,372.0,201.0,2016.0,Monash,Southern
412,2,h,1075000.0,4/06/2016,12.2,2.0,1.0,2.0,695.0,114.0,1950.0,Monash,Southern
413,4,h,1500000.0,6/08/2016,12.2,2.0,2.0,2.0,621.0,203.0,2000.0,Monash,Southern
414,3,h,1120000.0,7/05/2016,12.2,3.0,1.0,2.0,723.0,,,Monash,Southern
415,2,t,700000.0,7/11/2016,12.2,2.0,1.0,2.0,367.0,110.0,1970.0,Monash,Southern
416,3,h,761000.0,7/11/2016,12.2,3.0,2.0,4.0,400.0,94.0,1950.0,Monash,Southern
417,4,h,1270000.0,8/10/2016,12.2,4.0,2.0,1.0,724.0,,,Monash,Southern
418,4,h,1510000.0,8/10/2016,12.2,4.0,2.0,2.0,526.0,,,Monash,Southern
419,3,h,1365000.0,10/09/2016,12.2,3.0,1.0,1.0,792.0,792.0,1950.0,Monash,Southern
420,4,h,1100000.0,10/12/2016,12.2,3.0,2.0,2.0,803.0,152.0,1970.0,Monash,Southern
421,4,h,1415000.0,13/08/2016,12.2,4.0,3.0,2.0,724.0,,,Monash,Southern
422,2,u,690000.0,14/05/2016,12.2,2.0,1.0,1.0,216.0,90.0,2003.0,Monash,Southern
423,3,h,1631000.0,15/10/2016,12.2,3.0,2.0,3.0,782.0,215.0,1950.0,Monash,Southern
424,4,h,1500000.0,15/10/2016,12.2,4.0,2.0,1.0,593.0,255.0,1930.0,Monash,Southern
425,3,h,1060000.0,16/07/2016,12.2,2.0,1.0,2.0,772.0,,,Monash,Southern
426,5,h,1529500.0,17/09/2016,12.2,5.0,3.0,2.0,585.0,317.0,2000.0,Monash,Southern
427,2,u,600000.0,18/03/2017,12.2,2.0,1.0,1.0,153.0,80.0,1970.0,Monash,Southern
428,2,u,535000.0,18/06/2016,12.2,2.0,1.0,1.0,72.0,,,Monash,Southern
429,3,h,785000.0,19/11/2016,12.2,3.0,1.0,1.0,557.0,,1960.0,Monash,Southern
430,4,h,1240000.0,19/11/2016,12.2,4.0,2.0,2.0,766.0,192.0,1950.0,Monash,Southern
431,2,u,700000.0,22/08/2016,12.2,2.0,1.0,2.0,192.0,88.0,2007.0,Monash,Southern
432,4,h,1350000.0,24/09/2016,12.2,4.0,2.0,1.0,727.0,,,Monash,Southern
433,2,h,1110000.0,24/09/2016,12.2,2.0,1.0,1.0,586.0,86.0,1950.0,Monash,Southern
434,3,h,1305000.0,25/02/2017,12.2,3.0,1.0,1.0,760.0,120.0,1960.0,Monash,Southern
435,3,h,855000.0,25/02/2017,12.2,3.0,2.0,1.0,320.0,85.0,1958.0,Monash,Southern
436,3,t,900500.0,27/11/2016,12.2,3.0,2.0,2.0,256.0,134.0,2012.0,Monash,Southern
437,3,h,1200000.0,28/05/2016,12.2,3.0,2.0,2.0,839.0,198.0,1970.0,Monash,Southern
438,3,t,830000.0,28/08/2016,12.2,2.0,1.0,2.0,212.0,130.0,2012.0,Monash,Southern
439,3,h,850000.0,3/09/2016,10.5,3.0,1.0,1.0,593.0,118.0,1970.0,Moonee Valley,Western
440,3,h,750000.0,3/09/2016,10.5,3.0,1.0,1.0,0.0,103.0,1980.0,Moonee Valley,Western
441,3,t,851000.0,3/12/2016,10.5,3.0,3.0,1.0,557.0,181.0,2017.0,Moonee Valley,Western
442,3,h,848000.0,4/03/2017,10.5,3.0,1.0,2.0,542.0,,,Moonee Valley,Western
443,4,h,806000.0,4/03/2017,10.5,4.0,2.0,1.0,350.0,,2008.0,Moonee Valley,Western
444,4,h,1155000.0,4/06/2016,10.5,3.0,2.0,2.0,569.0,225.0,2008.0,Moonee Valley,Western
445,3,h,670000.0,4/06/2016,10.5,3.0,2.0,2.0,671.0,,,Moonee Valley,Western
446,4,h,1200000.0,4/06/2016,10.5,4.0,5.0,4.0,673.0,,,Moonee Valley,Western
447,3,h,636000.0,4/06/2016,10.5,2.0,1.0,2.0,571.0,,,Moonee Valley,Western
448,3,h,680000.0,6/08/2016,10.5,3.0,1.0,2.0,570.0,120.0,1970.0,Moonee Valley,Western
449,4,h,1160000.0,7/05/2016,10.5,4.0,3.0,2.0,789.0,,,Moonee Valley,Western
450,3,h,750000.0,8/10/2016,10.5,3.0,1.0,1.0,529.0,,,Moonee Valley,Western
451,3,h,627500.0,8/10/2016,10.5,3.0,1.0,1.0,550.0,143.0,1970.0,Moonee Valley,Western
452,3,t,880000.0,8/10/2016,10.5,3.0,2.0,2.0,339.0,,,Moonee Valley,Western
453,4,h,950000.0,10/12/2016,10.5,4.0,3.0,3.0,761.0,281.0,1970.0,Moonee Valley,Western
454,4,h,1600000.0,10/12/2016,10.5,4.0,3.0,3.0,1801.0,,,Moonee Valley,Western
455,2,t,585000.0,11/02/2017,10.5,2.0,1.0,1.0,136.0,,2012.0,Moonee Valley,Western
456,3,h,650000.0,15/10/2016,10.5,3.0,1.0,3.0,574.0,,,Moonee Valley,Western
457,3,h,725000.0,15/10/2016,10.5,3.0,1.0,4.0,606.0,,,Moonee Valley,Western
458,3,u,665000.0,16/04/2016,10.5,3.0,2.0,1.0,289.0,,,Moonee Valley,Western
459,3,h,560500.0,16/04/2016,10.5,3.0,1.0,1.0,177.0,,,Moonee Valley,Western
460,3,h,615000.0,16/07/2016,10.5,3.0,1.0,2.0,649.0,,,Moonee Valley,Western
461,3,h,845000.0,16/07/2016,10.5,3.0,1.0,3.0,704.0,,,Moonee Valley,Western
462,3,h,585000.0,17/09/2016,10.5,3.0,1.0,2.0,322.0,,,Moonee Valley,Western
463,2,u,440000.0,18/03/2017,10.5,2.0,1.0,1.0,263.0,,1999.0,Moonee Valley,Western
464,3,h,850000.0,18/03/2017,10.5,3.0,1.0,2.0,766.0,149.0,,Moonee Valley,Western
465,5,h,850000.0,18/06/2016,10.5,5.0,2.0,4.0,574.0,,,Moonee Valley,Western
466,3,h,705000.0,22/05/2016,10.5,3.0,1.0,1.0,581.0,106.0,1960.0,Moonee Valley,Western
467,4,h,1100000.0,22/05/2016,10.5,4.0,3.0,2.0,873.0,395.0,1992.0,Moonee Valley,Western
468,3,h,892500.0,22/05/2016,10.5,3.0,1.0,1.0,586.0,118.0,1965.0,Moonee Valley,Western
469,3,h,695000.0,23/04/2016,10.5,3.0,1.0,2.0,588.0,,,Moonee Valley,Western
470,2,h,522500.0,24/09/2016,10.5,2.0,1.0,1.0,220.0,101.0,1995.0,Moonee Valley,Western
471,4,h,680000.0,24/09/2016,10.5,4.0,2.0,2.0,554.0,140.0,1960.0,Moonee Valley,Western
472,3,u,500000.0,24/09/2016,10.5,3.0,1.0,1.0,260.0,,1990.0,Moonee Valley,Western
473,2,t,550000.0,24/09/2016,10.5,2.0,1.0,2.0,158.0,,1993.0,Moonee Valley,Western
474,3,h,730000.0,25/02/2017,10.5,3.0,2.0,2.0,705.0,,,Moonee Valley,Western
475,3,h,875000.0,25/02/2017,10.5,3.0,1.0,3.0,812.0,117.0,1960.0,Moonee Valley,Western
476,3,h,850000.0,25/02/2017,10.5,3.0,2.0,8.0,585.0,,,Moonee Valley,Western
477,3,h,635000.0,26/07/2016,10.5,3.0,1.0,1.0,597.0,,,Moonee Valley,Western
478,4,h,762000.0,26/07/2016,10.5,4.0,2.0,2.0,589.0,150.0,1961.0,Moonee Valley,Western
479,2,u,411000.0,27/11/2016,10.5,2.0,1.0,1.0,0.0,85.0,1995.0,Moonee Valley,Western
480,4,h,790000.0,27/11/2016,10.5,4.0,2.0,2.0,570.0,,,Moonee Valley,Western
481,4,h,605000.0,27/11/2016,10.5,4.0,1.0,0.0,569.0,,,Moonee Valley,Western
482,3,h,805000.0,27/11/2016,10.5,3.0,2.0,2.0,593.0,103.0,1970.0,Moonee Valley,Western
483,4,h,890000.0,27/11/2016,10.5,4.0,2.0,4.0,585.0,,1960.0,Moonee Valley,Western
484,3,h,795000.0,28/05/2016,10.5,3.0,1.0,1.0,549.0,,,Moonee Valley,Western
485,3,h,634000.0,28/05/2016,10.5,4.0,2.0,1.0,582.0,153.0,1950.0,Moonee Valley,Western
486,3,h,642000.0,28/08/2016,10.5,3.0,1.0,1.0,590.0,,1960.0,Moonee Valley,Western
487,3,h,863000.0,28/08/2016,10.5,3.0,2.0,3.0,638.0,,,Moonee Valley,Western
488,3,h,740000.0,28/08/2016,10.5,3.0,1.0,2.0,607.0,,,Moonee Valley,Western
489,4,h,1819000.0,3/09/2016,6.6,3.0,2.0,1.0,244.0,180.0,1900.0,Port Phillip,Southern
490,2,u,410000.0,3/12/2016,6.6,2.0,1.0,2.0,0.0,61.0,1965.0,Port Phillip,Southern
491,1,u,280000.0,7/05/2016,6.6,1.0,1.0,1.0,0.0,,,Port Phillip,Southern
492,2,t,1015000.0,7/11/2016,6.6,2.0,1.0,2.0,114.0,120.0,2000.0,Port Phillip,Southern
493,2,u,502500.0,15/10/2016,6.6,2.0,1.0,1.0,0.0,65.0,1960.0,Port Phillip,Southern
494,2,u,520000.0,15/10/2016,6.6,2.0,1.0,0.0,0.0,58.0,1970.0,Port Phillip,Southern
495,2,u,442000.0,17/09/2016,6.6,2.0,1.0,1.0,0.0,61.0,1960.0,Port Phillip,Southern
496,3,h,1193000.0,18/06/2016,6.6,3.0,1.0,1.0,178.0,100.0,1920.0,Port Phillip,Southern
497,2,u,416000.0,18/06/2016,6.6,2.0,1.0,1.0,0.0,49.0,1960.0,Port Phillip,Southern
498,2,u,820000.0,19/11/2016,6.6,2.0,1.0,1.0,0.0,,,Port Phillip,Southern
499,2,u,474000.0,22/05/2016,6.6,2.0,1.0,1.0,0.0,59.0,1970.0,Port Phillip,Southern
500,2,h,981000.0,25/02/2017,6.6,2.0,1.0,0.0,159.0,84.0,1930.0,Port Phillip,Southern
501,3,h,1690000.0,25/02/2017,6.6,3.0,2.0,2.0,339.0,159.0,1890.0,Port Phillip,Southern
502,2,u,540000.0,27/06/2016,6.6,2.0,1.0,1.0,483.0,51.0,1970.0,Port Phillip,Southern
